PDD,Date
90.2300033569336,2020-10-21 00:00:00-04:00
87.7699966430664,2020-10-22 00:00:00-04:00
86.91000366210938,2020-10-23 00:00:00-04:00
86.91999816894531,2020-10-26 00:00:00-04:00
90.30999755859375,2020-10-27 00:00:00-04:00
89.98999786376953,2020-10-28 00:00:00-04:00
94.12000274658203,2020-10-29 00:00:00-04:00
89.9800033569336,2020-10-30 00:00:00-04:00
91.62000274658203,2020-11-02 00:00:00-05:00
97.72000122070312,2020-11-03 00:00:00-05:00
110.26000213623047,2020-11-04 00:00:00-05:00
113.06999969482422,2020-11-05 00:00:00-05:00
114.52999877929688,2020-11-06 00:00:00-05:00
106.13999938964844,2020-11-09 00:00:00-05:00
103.08999633789062,2020-11-10 00:00:00-05:00
111.45999908447266,2020-11-11 00:00:00-05:00
134.2100067138672,2020-11-12 00:00:00-05:00
151.2899932861328,2020-11-13 00:00:00-05:00
142.02999877929688,2020-11-16 00:00:00-05:00
132.3699951171875,2020-11-17 00:00:00-05:00
132.3800048828125,2020-11-18 00:00:00-05:00
137.66000366210938,2020-11-19 00:00:00-05:00
143.5500030517578,2020-11-20 00:00:00-05:00
141.0500030517578,2020-11-23 00:00:00-05:00
143.94000244140625,2020-11-24 00:00:00-05:00
135.89999389648438,2020-11-25 00:00:00-05:00
144.0500030517578,2020-11-27 00:00:00-05:00
138.80999755859375,2020-11-30 00:00:00-05:00
136.5399932861328,2020-12-01 00:00:00-05:00
144.05999755859375,2020-12-02 00:00:00-05:00
145.16000366210938,2020-12-03 00:00:00-05:00
146.36000061035156,2020-12-04 00:00:00-05:00
146.7899932861328,2020-12-07 00:00:00-05:00
157.49000549316406,2020-12-08 00:00:00-05:00
147.57000732421875,2020-12-09 00:00:00-05:00
154.33999633789062,2020-12-10 00:00:00-05:00
147.64999389648438,2020-12-11 00:00:00-05:00
142.1199951171875,2020-12-14 00:00:00-05:00
142.02999877929688,2020-12-15 00:00:00-05:00
145.47000122070312,2020-12-16 00:00:00-05:00
149.9499969482422,2020-12-17 00:00:00-05:00
149.3699951171875,2020-12-18 00:00:00-05:00
146.8699951171875,2020-12-21 00:00:00-05:00
139.02000427246094,2020-12-22 00:00:00-05:00
140.25,2020-12-23 00:00:00-05:00
152.75,2020-12-24 00:00:00-05:00
143.8000030517578,2020-12-28 00:00:00-05:00
166.19000244140625,2020-12-29 00:00:00-05:00
179.11000061035156,2020-12-30 00:00:00-05:00
177.6699981689453,2020-12-31 00:00:00-05:00
166.77999877929688,2021-01-04 00:00:00-05:00
187.1999969482422,2021-01-05 00:00:00-05:00
176.75,2021-01-06 00:00:00-05:00
180.1199951171875,2021-01-07 00:00:00-05:00
180.77000427246094,2021-01-08 00:00:00-05:00
172.49000549316406,2021-01-11 00:00:00-05:00
169.47999572753906,2021-01-12 00:00:00-05:00
164.8000030517578,2021-01-13 00:00:00-05:00
167.25999450683594,2021-01-14 00:00:00-05:00
161.1999969482422,2021-01-15 00:00:00-05:00
168.7899932861328,2021-01-19 00:00:00-05:00
170.9600067138672,2021-01-20 00:00:00-05:00
172.80999755859375,2021-01-21 00:00:00-05:00
171.88999938964844,2021-01-22 00:00:00-05:00
180.42999267578125,2021-01-25 00:00:00-05:00
173.97999572753906,2021-01-26 00:00:00-05:00
166.3000030517578,2021-01-27 00:00:00-05:00
169.36000061035156,2021-01-28 00:00:00-05:00
165.7100067138672,2021-01-29 00:00:00-05:00
173.9600067138672,2021-02-01 00:00:00-05:00
182.0,2021-02-02 00:00:00-05:00
193.11000061035156,2021-02-03 00:00:00-05:00
197.25999450683594,2021-02-04 00:00:00-05:00
196.16000366210938,2021-02-05 00:00:00-05:00
188.25999450683594,2021-02-08 00:00:00-05:00
189.75999450683594,2021-02-09 00:00:00-05:00
199.61000061035156,2021-02-10 00:00:00-05:00
199.8000030517578,2021-02-11 00:00:00-05:00
196.58999633789062,2021-02-12 00:00:00-05:00
202.80999755859375,2021-02-16 00:00:00-05:00
202.82000732421875,2021-02-17 00:00:00-05:00
195.77999877929688,2021-02-18 00:00:00-05:00
195.97999572753906,2021-02-19 00:00:00-05:00
188.24000549316406,2021-02-22 00:00:00-05:00
187.91000366210938,2021-02-23 00:00:00-05:00
179.32000732421875,2021-02-24 00:00:00-05:00
171.05999755859375,2021-02-25 00:00:00-05:00
171.16000366210938,2021-02-26 00:00:00-05:00
186.14999389648438,2021-03-01 00:00:00-05:00
175.52000427246094,2021-03-02 00:00:00-05:00
168.75,2021-03-03 00:00:00-05:00
158.39999389648438,2021-03-04 00:00:00-05:00
156.82000732421875,2021-03-05 00:00:00-05:00
137.60000610351562,2021-03-08 00:00:00-05:00
154.17999267578125,2021-03-09 00:00:00-05:00
148.13999938964844,2021-03-10 00:00:00-05:00
162.39999389648438,2021-03-11 00:00:00-05:00
161.05999755859375,2021-03-12 00:00:00-05:00
159.1300048828125,2021-03-15 00:00:00-04:00
160.88999938964844,2021-03-16 00:00:00-04:00
149.4600067138672,2021-03-17 00:00:00-04:00
141.82000732421875,2021-03-18 00:00:00-04:00
141.8000030517578,2021-03-19 00:00:00-04:00
137.14999389648438,2021-03-22 00:00:00-04:00
136.05999755859375,2021-03-23 00:00:00-04:00
124.18000030517578,2021-03-24 00:00:00-04:00
127.52999877929688,2021-03-25 00:00:00-04:00
131.2899932861328,2021-03-26 00:00:00-04:00
131.52999877929688,2021-03-29 00:00:00-04:00
135.44000244140625,2021-03-30 00:00:00-04:00
133.8800048828125,2021-03-31 00:00:00-04:00
143.92999267578125,2021-04-01 00:00:00-04:00
142.91000366210938,2021-04-05 00:00:00-04:00
148.1300048828125,2021-04-06 00:00:00-04:00
137.88999938964844,2021-04-07 00:00:00-04:00
140.1999969482422,2021-04-08 00:00:00-04:00
137.6199951171875,2021-04-09 00:00:00-04:00
133.77000427246094,2021-04-12 00:00:00-04:00
135.14999389648438,2021-04-13 00:00:00-04:00
132.61000061035156,2021-04-14 00:00:00-04:00
132.3800048828125,2021-04-15 00:00:00-04:00
133.30999755859375,2021-04-16 00:00:00-04:00
132.8000030517578,2021-04-19 00:00:00-04:00
125.61000061035156,2021-04-20 00:00:00-04:00
128.6699981689453,2021-04-21 00:00:00-04:00
133.32000732421875,2021-04-22 00:00:00-04:00
138.61000061035156,2021-04-23 00:00:00-04:00
141.5,2021-04-26 00:00:00-04:00
140.0800018310547,2021-04-27 00:00:00-04:00
142.3699951171875,2021-04-28 00:00:00-04:00
137.49000549316406,2021-04-29 00:00:00-04:00
133.92999267578125,2021-04-30 00:00:00-04:00
133.42999267578125,2021-05-03 00:00:00-04:00
132.1699981689453,2021-05-04 00:00:00-04:00
131.11000061035156,2021-05-05 00:00:00-04:00
134.64999389648438,2021-05-06 00:00:00-04:00
133.7899932861328,2021-05-07 00:00:00-04:00
121.5999984741211,2021-05-10 00:00:00-04:00
125.83000183105469,2021-05-11 00:00:00-04:00
124.05999755859375,2021-05-12 00:00:00-04:00
115.2300033569336,2021-05-13 00:00:00-04:00
118.33000183105469,2021-05-14 00:00:00-04:00
118.0199966430664,2021-05-17 00:00:00-04:00
122.23999786376953,2021-05-18 00:00:00-04:00
127.16999816894531,2021-05-19 00:00:00-04:00
131.0,2021-05-20 00:00:00-04:00
129.2899932861328,2021-05-21 00:00:00-04:00
130.41000366210938,2021-05-24 00:00:00-04:00
130.82000732421875,2021-05-25 00:00:00-04:00
123.56999969482422,2021-05-26 00:00:00-04:00
119.66000366210938,2021-05-27 00:00:00-04:00
124.87999725341797,2021-05-28 00:00:00-04:00
139.33999633789062,2021-06-01 00:00:00-04:00
139.89999389648438,2021-06-02 00:00:00-04:00
133.4499969482422,2021-06-03 00:00:00-04:00
132.1699981689453,2021-06-04 00:00:00-04:00
127.93000030517578,2021-06-07 00:00:00-04:00
127.0,2021-06-08 00:00:00-04:00
125.5199966430664,2021-06-09 00:00:00-04:00
123.19999694824219,2021-06-10 00:00:00-04:00
121.97000122070312,2021-06-11 00:00:00-04:00
121.61000061035156,2021-06-14 00:00:00-04:00
121.91000366210938,2021-06-15 00:00:00-04:00
122.81999969482422,2021-06-16 00:00:00-04:00
125.79000091552734,2021-06-17 00:00:00-04:00
125.02999877929688,2021-06-18 00:00:00-04:00
120.77999877929688,2021-06-21 00:00:00-04:00
118.30000305175781,2021-06-22 00:00:00-04:00
121.61000061035156,2021-06-23 00:00:00-04:00
127.72000122070312,2021-06-24 00:00:00-04:00
127.5999984741211,2021-06-25 00:00:00-04:00
124.91000366210938,2021-06-28 00:00:00-04:00
133.5500030517578,2021-06-29 00:00:00-04:00
127.0199966430664,2021-06-30 00:00:00-04:00
121.83999633789062,2021-07-01 00:00:00-04:00
119.19999694824219,2021-07-02 00:00:00-04:00
113.0999984741211,2021-07-06 00:00:00-04:00
110.29000091552734,2021-07-07 00:00:00-04:00
108.7699966430664,2021-07-08 00:00:00-04:00
111.06999969482422,2021-07-09 00:00:00-04:00
110.5199966430664,2021-07-12 00:00:00-04:00
112.06999969482422,2021-07-13 00:00:00-04:00
108.94000244140625,2021-07-14 00:00:00-04:00
110.73999786376953,2021-07-15 00:00:00-04:00
107.44999694824219,2021-07-16 00:00:00-04:00
104.69000244140625,2021-07-19 00:00:00-04:00
102.25,2021-07-20 00:00:00-04:00
104.5199966430664,2021-07-21 00:00:00-04:00
104.95999908447266,2021-07-22 00:00:00-04:00
97.30999755859375,2021-07-23 00:00:00-04:00
88.70999908447266,2021-07-26 00:00:00-04:00
79.52999877929688,2021-07-27 00:00:00-04:00
91.88999938964844,2021-07-28 00:00:00-04:00
92.0999984741211,2021-07-29 00:00:00-04:00
91.61000061035156,2021-07-30 00:00:00-04:00
91.4800033569336,2021-08-02 00:00:00-04:00
88.91000366210938,2021-08-03 00:00:00-04:00
89.27999877929688,2021-08-04 00:00:00-04:00
88.73999786376953,2021-08-05 00:00:00-04:00
87.45999908447266,2021-08-06 00:00:00-04:00
92.70999908447266,2021-08-09 00:00:00-04:00
91.58999633789062,2021-08-10 00:00:00-04:00
89.61000061035156,2021-08-11 00:00:00-04:00
87.41999816894531,2021-08-12 00:00:00-04:00
84.37999725341797,2021-08-13 00:00:00-04:00
82.22000122070312,2021-08-16 00:00:00-04:00
79.44999694824219,2021-08-17 00:00:00-04:00
80.95999908447266,2021-08-18 00:00:00-04:00
74.69000244140625,2021-08-19 00:00:00-04:00
77.29000091552734,2021-08-20 00:00:00-04:00
81.08000183105469,2021-08-23 00:00:00-04:00
99.12000274658203,2021-08-24 00:00:00-04:00
97.83999633789062,2021-08-25 00:00:00-04:00
95.86000061035156,2021-08-26 00:00:00-04:00
94.62999725341797,2021-08-27 00:00:00-04:00
94.9800033569336,2021-08-30 00:00:00-04:00
100.0199966430664,2021-08-31 00:00:00-04:00
106.83000183105469,2021-09-01 00:00:00-04:00
102.76000213623047,2021-09-02 00:00:00-04:00
102.2300033569336,2021-09-03 00:00:00-04:00
107.73999786376953,2021-09-07 00:00:00-04:00
104.72000122070312,2021-09-08 00:00:00-04:00
104.27999877929688,2021-09-09 00:00:00-04:00
103.75,2021-09-10 00:00:00-04:00
104.16000366210938,2021-09-13 00:00:00-04:00
101.77999877929688,2021-09-14 00:00:00-04:00
99.30000305175781,2021-09-15 00:00:00-04:00
99.88999938964844,2021-09-16 00:00:00-04:00
100.7300033569336,2021-09-17 00:00:00-04:00
94.18000030517578,2021-09-20 00:00:00-04:00
95.0999984741211,2021-09-21 00:00:00-04:00
97.5999984741211,2021-09-22 00:00:00-04:00
98.27999877929688,2021-09-23 00:00:00-04:00
94.55000305175781,2021-09-24 00:00:00-04:00
96.31999969482422,2021-09-27 00:00:00-04:00
89.0,2021-09-28 00:00:00-04:00
89.05999755859375,2021-09-29 00:00:00-04:00
90.66999816894531,2021-09-30 00:00:00-04:00
88.1500015258789,2021-10-01 00:00:00-04:00
85.08000183105469,2021-10-04 00:00:00-04:00
87.41999816894531,2021-10-05 00:00:00-04:00
89.31999969482422,2021-10-06 00:00:00-04:00
94.94999694824219,2021-10-07 00:00:00-04:00
96.22000122070312,2021-10-08 00:00:00-04:00
94.83000183105469,2021-10-11 00:00:00-04:00
93.5199966430664,2021-10-12 00:00:00-04:00
97.58000183105469,2021-10-13 00:00:00-04:00
94.02999877929688,2021-10-14 00:00:00-04:00
94.01000213623047,2021-10-15 00:00:00-04:00
97.0,2021-10-18 00:00:00-04:00
97.5199966430664,2021-10-19 00:00:00-04:00
99.4000015258789,2021-10-20 00:00:00-04:00
97.1500015258789,2021-10-21 00:00:00-04:00
99.05000305175781,2021-10-22 00:00:00-04:00
100.63999938964844,2021-10-25 00:00:00-04:00
93.19000244140625,2021-10-26 00:00:00-04:00
92.29000091552734,2021-10-27 00:00:00-04:00
92.44999694824219,2021-10-28 00:00:00-04:00
88.91999816894531,2021-10-29 00:00:00-04:00
93.4800033569336,2021-11-01 00:00:00-04:00
92.27999877929688,2021-11-02 00:00:00-04:00
92.38999938964844,2021-11-03 00:00:00-04:00
86.66999816894531,2021-11-04 00:00:00-04:00
83.66999816894531,2021-11-05 00:00:00-04:00
83.23999786376953,2021-11-08 00:00:00-05:00
83.23999786376953,2021-11-09 00:00:00-05:00
86.51000213623047,2021-11-10 00:00:00-05:00
92.87000274658203,2021-11-11 00:00:00-05:00
95.0,2021-11-12 00:00:00-05:00
91.37000274658203,2021-11-15 00:00:00-05:00
93.95999908447266,2021-11-16 00:00:00-05:00
89.7699966430664,2021-11-17 00:00:00-05:00
85.08000183105469,2021-11-18 00:00:00-05:00
81.87000274658203,2021-11-19 00:00:00-05:00
79.5199966430664,2021-11-22 00:00:00-05:00
79.2699966430664,2021-11-23 00:00:00-05:00
81.36000061035156,2021-11-24 00:00:00-05:00
68.45999908447266,2021-11-26 00:00:00-05:00
71.95999908447266,2021-11-29 00:00:00-05:00
66.5,2021-11-30 00:00:00-05:00
62.11000061035156,2021-12-01 00:00:00-05:00
59.279998779296875,2021-12-02 00:00:00-05:00
54.439998626708984,2021-12-03 00:00:00-05:00
56.0099983215332,2021-12-06 00:00:00-05:00
63.029998779296875,2021-12-07 00:00:00-05:00
62.43000030517578,2021-12-08 00:00:00-05:00
62.18000030517578,2021-12-09 00:00:00-05:00
63.619998931884766,2021-12-10 00:00:00-05:00
61.61000061035156,2021-12-13 00:00:00-05:00
61.619998931884766,2021-12-14 00:00:00-05:00
59.130001068115234,2021-12-15 00:00:00-05:00
57.09000015258789,2021-12-16 00:00:00-05:00
58.060001373291016,2021-12-17 00:00:00-05:00
54.779998779296875,2021-12-20 00:00:00-05:00
59.310001373291016,2021-12-21 00:00:00-05:00
58.439998626708984,2021-12-22 00:00:00-05:00
57.709999084472656,2021-12-23 00:00:00-05:00
56.959999084472656,2021-12-27 00:00:00-05:00
56.040000915527344,2021-12-28 00:00:00-05:00
54.0099983215332,2021-12-29 00:00:00-05:00
59.45000076293945,2021-12-30 00:00:00-05:00
58.29999923706055,2021-12-31 00:00:00-05:00
56.099998474121094,2022-01-03 00:00:00-05:00
49.81999969482422,2022-01-04 00:00:00-05:00
48.529998779296875,2022-01-05 00:00:00-05:00
52.130001068115234,2022-01-06 00:00:00-05:00
55.900001525878906,2022-01-07 00:00:00-05:00
56.9900016784668,2022-01-10 00:00:00-05:00
60.02000045776367,2022-01-11 00:00:00-05:00
60.380001068115234,2022-01-12 00:00:00-05:00
57.619998931884766,2022-01-13 00:00:00-05:00
60.40999984741211,2022-01-14 00:00:00-05:00
61.529998779296875,2022-01-18 00:00:00-05:00
64.3499984741211,2022-01-19 00:00:00-05:00
66.12000274658203,2022-01-20 00:00:00-05:00
62.40999984741211,2022-01-21 00:00:00-05:00
60.52000045776367,2022-01-24 00:00:00-05:00
59.5,2022-01-25 00:00:00-05:00
54.08000183105469,2022-01-26 00:00:00-05:00
50.83000183105469,2022-01-27 00:00:00-05:00
53.04999923706055,2022-01-28 00:00:00-05:00
59.84000015258789,2022-01-31 00:00:00-05:00
59.599998474121094,2022-02-01 00:00:00-05:00
57.790000915527344,2022-02-02 00:00:00-05:00
55.130001068115234,2022-02-03 00:00:00-05:00
55.849998474121094,2022-02-04 00:00:00-05:00
53.33000183105469,2022-02-07 00:00:00-05:00
60.15999984741211,2022-02-08 00:00:00-05:00
62.279998779296875,2022-02-09 00:00:00-05:00
63.20000076293945,2022-02-10 00:00:00-05:00
60.0,2022-02-11 00:00:00-05:00
59.15999984741211,2022-02-14 00:00:00-05:00
61.22999954223633,2022-02-15 00:00:00-05:00
60.20000076293945,2022-02-16 00:00:00-05:00
59.63999938964844,2022-02-17 00:00:00-05:00
56.029998779296875,2022-02-18 00:00:00-05:00
54.400001525878906,2022-02-22 00:00:00-05:00
51.81999969482422,2022-02-23 00:00:00-05:00
51.060001373291016,2022-02-24 00:00:00-05:00
51.650001525878906,2022-02-25 00:00:00-05:00
51.86000061035156,2022-02-28 00:00:00-05:00
50.97999954223633,2022-03-01 00:00:00-05:00
48.77000045776367,2022-03-02 00:00:00-05:00
45.220001220703125,2022-03-03 00:00:00-05:00
41.27000045776367,2022-03-04 00:00:00-05:00
38.61000061035156,2022-03-07 00:00:00-05:00
40.02000045776367,2022-03-08 00:00:00-05:00
43.34000015258789,2022-03-09 00:00:00-05:00
35.7599983215332,2022-03-10 00:00:00-05:00
32.130001068115234,2022-03-11 00:00:00-05:00
25.530000686645508,2022-03-14 00:00:00-04:00
27.309999465942383,2022-03-15 00:00:00-04:00
42.619998931884766,2022-03-16 00:00:00-04:00
39.369998931884766,2022-03-17 00:00:00-04:00
42.599998474121094,2022-03-18 00:00:00-04:00
39.9900016784668,2022-03-21 00:00:00-04:00
47.529998779296875,2022-03-22 00:00:00-04:00
49.400001525878906,2022-03-23 00:00:00-04:00
44.939998626708984,2022-03-24 00:00:00-04:00
44.2400016784668,2022-03-25 00:00:00-04:00
43.66999816894531,2022-03-28 00:00:00-04:00
44.29999923706055,2022-03-29 00:00:00-04:00
43.7599983215332,2022-03-30 00:00:00-04:00
40.11000061035156,2022-03-31 00:00:00-04:00
42.650001525878906,2022-04-01 00:00:00-04:00
49.29999923706055,2022-04-04 00:00:00-04:00
46.81999969482422,2022-04-05 00:00:00-04:00
45.290000915527344,2022-04-06 00:00:00-04:00
42.369998931884766,2022-04-07 00:00:00-04:00
42.599998474121094,2022-04-08 00:00:00-04:00
42.220001220703125,2022-04-11 00:00:00-04:00
41.470001220703125,2022-04-12 00:00:00-04:00
43.90999984741211,2022-04-13 00:00:00-04:00
40.029998779296875,2022-04-14 00:00:00-04:00
40.0099983215332,2022-04-18 00:00:00-04:00
39.79999923706055,2022-04-19 00:00:00-04:00
37.310001373291016,2022-04-20 00:00:00-04:00
34.75,2022-04-21 00:00:00-04:00
34.72999954223633,2022-04-22 00:00:00-04:00
35.599998474121094,2022-04-25 00:00:00-04:00
34.84000015258789,2022-04-26 00:00:00-04:00
37.41999816894531,2022-04-27 00:00:00-04:00
37.95000076293945,2022-04-28 00:00:00-04:00
43.09000015258789,2022-04-29 00:00:00-04:00
44.65999984741211,2022-05-02 00:00:00-04:00
43.90999984741211,2022-05-03 00:00:00-04:00
45.349998474121094,2022-05-04 00:00:00-04:00
40.279998779296875,2022-05-05 00:00:00-04:00
38.189998626708984,2022-05-06 00:00:00-04:00
34.95000076293945,2022-05-09 00:00:00-04:00
35.560001373291016,2022-05-10 00:00:00-04:00
33.84000015258789,2022-05-11 00:00:00-04:00
34.22999954223633,2022-05-12 00:00:00-04:00
37.720001220703125,2022-05-13 00:00:00-04:00
37.84000015258789,2022-05-16 00:00:00-04:00
40.15999984741211,2022-05-17 00:00:00-04:00
38.59000015258789,2022-05-18 00:00:00-04:00
42.04999923706055,2022-05-19 00:00:00-04:00
40.900001525878906,2022-05-20 00:00:00-04:00
40.45000076293945,2022-05-23 00:00:00-04:00
36.959999084472656,2022-05-24 00:00:00-04:00
38.310001373291016,2022-05-25 00:00:00-04:00
41.93000030517578,2022-05-26 00:00:00-04:00
48.29999923706055,2022-05-27 00:00:00-04:00
50.349998474121094,2022-05-31 00:00:00-04:00
49.0,2022-06-01 00:00:00-04:00
52.66999816894531,2022-06-02 00:00:00-04:00
50.900001525878906,2022-06-03 00:00:00-04:00
53.75,2022-06-06 00:00:00-04:00
59.189998626708984,2022-06-07 00:00:00-04:00
64.94999694824219,2022-06-08 00:00:00-04:00
58.70000076293945,2022-06-09 00:00:00-04:00
59.95000076293945,2022-06-10 00:00:00-04:00
54.40999984741211,2022-06-13 00:00:00-04:00
60.91999816894531,2022-06-14 00:00:00-04:00
60.189998626708984,2022-06-15 00:00:00-04:00
58.7599983215332,2022-06-16 00:00:00-04:00
59.0,2022-06-17 00:00:00-04:00
63.04999923706055,2022-06-21 00:00:00-04:00
60.36000061035156,2022-06-22 00:00:00-04:00
64.2300033569336,2022-06-23 00:00:00-04:00
65.95999908447266,2022-06-24 00:00:00-04:00
64.73999786376953,2022-06-27 00:00:00-04:00
62.959999084472656,2022-06-28 00:00:00-04:00
63.06999969482422,2022-06-29 00:00:00-04:00
61.79999923706055,2022-06-30 00:00:00-04:00
64.81999969482422,2022-07-01 00:00:00-04:00
66.62000274658203,2022-07-05 00:00:00-04:00
61.689998626708984,2022-07-06 00:00:00-04:00
62.22999954223633,2022-07-07 00:00:00-04:00
60.79999923706055,2022-07-08 00:00:00-04:00
54.70000076293945,2022-07-11 00:00:00-04:00
56.209999084472656,2022-07-12 00:00:00-04:00
56.349998474121094,2022-07-13 00:00:00-04:00
54.70000076293945,2022-07-14 00:00:00-04:00
54.709999084472656,2022-07-15 00:00:00-04:00
55.119998931884766,2022-07-18 00:00:00-04:00
54.95000076293945,2022-07-19 00:00:00-04:00
53.43000030517578,2022-07-20 00:00:00-04:00
55.79999923706055,2022-07-21 00:00:00-04:00
54.380001068115234,2022-07-22 00:00:00-04:00
56.209999084472656,2022-07-25 00:00:00-04:00
55.15999984741211,2022-07-26 00:00:00-04:00
54.9900016784668,2022-07-27 00:00:00-04:00
50.90999984741211,2022-07-28 00:00:00-04:00
49.0099983215332,2022-07-29 00:00:00-04:00
47.689998626708984,2022-08-01 00:00:00-04:00
48.97999954223633,2022-08-02 00:00:00-04:00
49.650001525878906,2022-08-03 00:00:00-04:00
51.2599983215332,2022-08-04 00:00:00-04:00
50.25,2022-08-05 00:00:00-04:00
47.66999816894531,2022-08-08 00:00:00-04:00
47.33000183105469,2022-08-09 00:00:00-04:00
47.2599983215332,2022-08-10 00:00:00-04:00
49.619998931884766,2022-08-11 00:00:00-04:00
48.79999923706055,2022-08-12 00:00:00-04:00
51.130001068115234,2022-08-15 00:00:00-04:00
49.34000015258789,2022-08-16 00:00:00-04:00
47.5099983215332,2022-08-17 00:00:00-04:00
46.83000183105469,2022-08-18 00:00:00-04:00
45.7599983215332,2022-08-19 00:00:00-04:00
47.93000030517578,2022-08-22 00:00:00-04:00
50.5099983215332,2022-08-23 00:00:00-04:00
53.209999084472656,2022-08-24 00:00:00-04:00
59.83000183105469,2022-08-25 00:00:00-04:00
57.56999969482422,2022-08-26 00:00:00-04:00
66.04000091552734,2022-08-29 00:00:00-04:00
66.5,2022-08-30 00:00:00-04:00
71.30000305175781,2022-08-31 00:00:00-04:00
71.41999816894531,2022-09-01 00:00:00-04:00
72.19000244140625,2022-09-02 00:00:00-04:00
66.62000274658203,2022-09-06 00:00:00-04:00
68.41000366210938,2022-09-07 00:00:00-04:00
68.19000244140625,2022-09-08 00:00:00-04:00
69.76000213623047,2022-09-09 00:00:00-04:00
71.55999755859375,2022-09-12 00:00:00-04:00
67.81999969482422,2022-09-13 00:00:00-04:00
69.87000274658203,2022-09-14 00:00:00-04:00
68.44000244140625,2022-09-15 00:00:00-04:00
65.66999816894531,2022-09-16 00:00:00-04:00
65.79000091552734,2022-09-19 00:00:00-04:00
66.0999984741211,2022-09-20 00:00:00-04:00
62.4900016784668,2022-09-21 00:00:00-04:00
63.459999084472656,2022-09-22 00:00:00-04:00
60.04999923706055,2022-09-23 00:00:00-04:00
60.65999984741211,2022-09-26 00:00:00-04:00
60.9900016784668,2022-09-27 00:00:00-04:00
62.97999954223633,2022-09-28 00:00:00-04:00
60.77000045776367,2022-09-29 00:00:00-04:00
62.58000183105469,2022-09-30 00:00:00-04:00
62.650001525878906,2022-10-03 00:00:00-04:00
66.47000122070312,2022-10-04 00:00:00-04:00
66.16999816894531,2022-10-05 00:00:00-04:00
65.26000213623047,2022-10-06 00:00:00-04:00
63.560001373291016,2022-10-07 00:00:00-04:00
58.2599983215332,2022-10-10 00:00:00-04:00
55.709999084472656,2022-10-11 00:00:00-04:00
55.939998626708984,2022-10-12 00:00:00-04:00
55.369998931884766,2022-10-13 00:00:00-04:00
52.91999816894531,2022-10-14 00:00:00-04:00
55.47999954223633,2022-10-17 00:00:00-04:00
58.369998931884766,2022-10-18 00:00:00-04:00
54.4900016784668,2022-10-19 00:00:00-04:00
55.88999938964844,2022-10-20 00:00:00-04:00
58.970001220703125,2022-10-21 00:00:00-04:00
44.459999084472656,2022-10-24 00:00:00-04:00
47.529998779296875,2022-10-25 00:00:00-04:00
53.09000015258789,2022-10-26 00:00:00-04:00
53.11000061035156,2022-10-27 00:00:00-04:00
52.95000076293945,2022-10-28 00:00:00-04:00
54.83000183105469,2022-10-31 00:00:00-04:00
53.88999938964844,2022-11-01 00:00:00-04:00
53.61000061035156,2022-11-02 00:00:00-04:00
56.970001220703125,2022-11-03 00:00:00-04:00
61.88999938964844,2022-11-04 00:00:00-04:00
61.720001220703125,2022-11-07 00:00:00-05:00
62.91999816894531,2022-11-08 00:00:00-05:00
59.15999984741211,2022-11-09 00:00:00-05:00
64.05000305175781,2022-11-10 00:00:00-05:00
65.18000030517578,2022-11-11 00:00:00-05:00
65.38999938964844,2022-11-14 00:00:00-05:00
70.97000122070312,2022-11-15 00:00:00-05:00
67.55999755859375,2022-11-16 00:00:00-05:00
70.55000305175781,2022-11-17 00:00:00-05:00
70.1500015258789,2022-11-18 00:00:00-05:00
67.62000274658203,2022-11-21 00:00:00-05:00
66.76000213623047,2022-11-22 00:00:00-05:00
66.70999908447266,2022-11-23 00:00:00-05:00
65.75,2022-11-25 00:00:00-05:00
74.05000305175781,2022-11-28 00:00:00-05:00
78.43000030517578,2022-11-29 00:00:00-05:00
82.04000091552734,2022-11-30 00:00:00-05:00
83.73999786376953,2022-12-01 00:00:00-05:00
86.33999633789062,2022-12-02 00:00:00-05:00
87.80000305175781,2022-12-05 00:00:00-05:00
86.91000366210938,2022-12-06 00:00:00-05:00
85.81999969482422,2022-12-07 00:00:00-05:00
91.11000061035156,2022-12-08 00:00:00-05:00
89.70999908447266,2022-12-09 00:00:00-05:00
86.06999969482422,2022-12-12 00:00:00-05:00
88.73999786376953,2022-12-13 00:00:00-05:00
90.01000213623047,2022-12-14 00:00:00-05:00
87.1500015258789,2022-12-15 00:00:00-05:00
87.02999877929688,2022-12-16 00:00:00-05:00
86.94999694824219,2022-12-19 00:00:00-05:00
85.6500015258789,2022-12-20 00:00:00-05:00
85.93000030517578,2022-12-21 00:00:00-05:00
85.48999786376953,2022-12-22 00:00:00-05:00
84.02999877929688,2022-12-23 00:00:00-05:00
85.19999694824219,2022-12-27 00:00:00-05:00
81.41999816894531,2022-12-28 00:00:00-05:00
82.41000366210938,2022-12-29 00:00:00-05:00
81.55000305175781,2022-12-30 00:00:00-05:00
84.52999877929688,2023-01-03 00:00:00-05:00
91.05999755859375,2023-01-04 00:00:00-05:00
95.43000030517578,2023-01-05 00:00:00-05:00
95.95999908447266,2023-01-06 00:00:00-05:00
95.5199966430664,2023-01-09 00:00:00-05:00
94.08999633789062,2023-01-10 00:00:00-05:00
93.0199966430664,2023-01-11 00:00:00-05:00
93.45999908447266,2023-01-12 00:00:00-05:00
97.0,2023-01-13 00:00:00-05:00
94.8499984741211,2023-01-17 00:00:00-05:00
