WDAY,Date
81.01000213623047,2015-01-14 00:00:00-05:00
78.05999755859375,2015-01-15 00:00:00-05:00
78.4000015258789,2015-01-16 00:00:00-05:00
78.31999969482422,2015-01-20 00:00:00-05:00
80.38999938964844,2015-01-21 00:00:00-05:00
81.4000015258789,2015-01-22 00:00:00-05:00
83.19999694824219,2015-01-23 00:00:00-05:00
82.77999877929688,2015-01-26 00:00:00-05:00
80.62999725341797,2015-01-27 00:00:00-05:00
78.66000366210938,2015-01-28 00:00:00-05:00
79.16999816894531,2015-01-29 00:00:00-05:00
79.45999908447266,2015-01-30 00:00:00-05:00
81.38999938964844,2015-02-02 00:00:00-05:00
84.73999786376953,2015-02-03 00:00:00-05:00
84.91999816894531,2015-02-04 00:00:00-05:00
87.62999725341797,2015-02-05 00:00:00-05:00
86.43000030517578,2015-02-06 00:00:00-05:00
86.08999633789062,2015-02-09 00:00:00-05:00
86.13999938964844,2015-02-10 00:00:00-05:00
88.87000274658203,2015-02-11 00:00:00-05:00
91.16999816894531,2015-02-12 00:00:00-05:00
91.83999633789062,2015-02-13 00:00:00-05:00
90.91999816894531,2015-02-17 00:00:00-05:00
91.30000305175781,2015-02-18 00:00:00-05:00
91.87000274658203,2015-02-19 00:00:00-05:00
92.73999786376953,2015-02-20 00:00:00-05:00
91.98999786376953,2015-02-23 00:00:00-05:00
93.02999877929688,2015-02-24 00:00:00-05:00
93.94000244140625,2015-02-25 00:00:00-05:00
88.6500015258789,2015-02-26 00:00:00-05:00
85.5,2015-02-27 00:00:00-05:00
88.80999755859375,2015-03-02 00:00:00-05:00
88.12000274658203,2015-03-03 00:00:00-05:00
82.63999938964844,2015-03-04 00:00:00-05:00
84.20999908447266,2015-03-05 00:00:00-05:00
82.61000061035156,2015-03-06 00:00:00-05:00
83.02999877929688,2015-03-09 00:00:00-04:00
81.29000091552734,2015-03-10 00:00:00-04:00
82.33000183105469,2015-03-11 00:00:00-04:00
83.16999816894531,2015-03-12 00:00:00-04:00
82.55999755859375,2015-03-13 00:00:00-04:00
83.87000274658203,2015-03-16 00:00:00-04:00
83.4000015258789,2015-03-17 00:00:00-04:00
84.88999938964844,2015-03-18 00:00:00-04:00
85.3499984741211,2015-03-19 00:00:00-04:00
84.91000366210938,2015-03-20 00:00:00-04:00
85.22000122070312,2015-03-23 00:00:00-04:00
86.48999786376953,2015-03-24 00:00:00-04:00
83.26000213623047,2015-03-25 00:00:00-04:00
83.9800033569336,2015-03-26 00:00:00-04:00
85.05999755859375,2015-03-27 00:00:00-04:00
86.13999938964844,2015-03-30 00:00:00-04:00
84.41000366210938,2015-03-31 00:00:00-04:00
83.41000366210938,2015-04-01 00:00:00-04:00
86.2300033569336,2015-04-02 00:00:00-04:00
88.5,2015-04-06 00:00:00-04:00
87.4800033569336,2015-04-07 00:00:00-04:00
88.0,2015-04-08 00:00:00-04:00
87.69000244140625,2015-04-09 00:00:00-04:00
88.69999694824219,2015-04-10 00:00:00-04:00
87.2699966430664,2015-04-13 00:00:00-04:00
86.37999725341797,2015-04-14 00:00:00-04:00
88.18000030517578,2015-04-15 00:00:00-04:00
89.72000122070312,2015-04-16 00:00:00-04:00
84.37000274658203,2015-04-17 00:00:00-04:00
86.11000061035156,2015-04-20 00:00:00-04:00
86.0199966430664,2015-04-21 00:00:00-04:00
87.58999633789062,2015-04-22 00:00:00-04:00
87.9000015258789,2015-04-23 00:00:00-04:00
88.52999877929688,2015-04-24 00:00:00-04:00
87.7699966430664,2015-04-27 00:00:00-04:00
86.63999938964844,2015-04-28 00:00:00-04:00
90.22000122070312,2015-04-29 00:00:00-04:00
91.20999908447266,2015-04-30 00:00:00-04:00
89.5,2015-05-01 00:00:00-04:00
90.73999786376953,2015-05-04 00:00:00-04:00
90.06999969482422,2015-05-05 00:00:00-04:00
90.4800033569336,2015-05-06 00:00:00-04:00
89.68000030517578,2015-05-07 00:00:00-04:00
89.51000213623047,2015-05-08 00:00:00-04:00
90.26000213623047,2015-05-11 00:00:00-04:00
88.41000366210938,2015-05-12 00:00:00-04:00
89.19000244140625,2015-05-13 00:00:00-04:00
90.8499984741211,2015-05-14 00:00:00-04:00
90.08000183105469,2015-05-15 00:00:00-04:00
91.9000015258789,2015-05-18 00:00:00-04:00
90.6500015258789,2015-05-19 00:00:00-04:00
90.43000030517578,2015-05-20 00:00:00-04:00
91.81999969482422,2015-05-21 00:00:00-04:00
92.18000030517578,2015-05-22 00:00:00-04:00
92.48999786376953,2015-05-26 00:00:00-04:00
82.0,2015-05-27 00:00:00-04:00
80.13999938964844,2015-05-28 00:00:00-04:00
78.91999816894531,2015-05-29 00:00:00-04:00
79.08999633789062,2015-06-01 00:00:00-04:00
79.80000305175781,2015-06-02 00:00:00-04:00
80.6500015258789,2015-06-03 00:00:00-04:00
78.20999908447266,2015-06-04 00:00:00-04:00
79.37999725341797,2015-06-05 00:00:00-04:00
78.04000091552734,2015-06-08 00:00:00-04:00
78.12999725341797,2015-06-09 00:00:00-04:00
79.5999984741211,2015-06-10 00:00:00-04:00
80.05999755859375,2015-06-11 00:00:00-04:00
79.62999725341797,2015-06-12 00:00:00-04:00
79.56999969482422,2015-06-15 00:00:00-04:00
78.98999786376953,2015-06-16 00:00:00-04:00
79.0999984741211,2015-06-17 00:00:00-04:00
80.47000122070312,2015-06-18 00:00:00-04:00
79.97000122070312,2015-06-19 00:00:00-04:00
80.3499984741211,2015-06-22 00:00:00-04:00
81.45999908447266,2015-06-23 00:00:00-04:00
79.19999694824219,2015-06-24 00:00:00-04:00
79.54000091552734,2015-06-25 00:00:00-04:00
78.5999984741211,2015-06-26 00:00:00-04:00
76.30999755859375,2015-06-29 00:00:00-04:00
76.38999938964844,2015-06-30 00:00:00-04:00
75.9000015258789,2015-07-01 00:00:00-04:00
75.79000091552734,2015-07-02 00:00:00-04:00
76.68000030517578,2015-07-06 00:00:00-04:00
77.6500015258789,2015-07-07 00:00:00-04:00
76.83000183105469,2015-07-08 00:00:00-04:00
77.95999908447266,2015-07-09 00:00:00-04:00
79.5199966430664,2015-07-10 00:00:00-04:00
79.2699966430664,2015-07-13 00:00:00-04:00
82.18000030517578,2015-07-14 00:00:00-04:00
83.20999908447266,2015-07-15 00:00:00-04:00
84.44999694824219,2015-07-16 00:00:00-04:00
84.69999694824219,2015-07-17 00:00:00-04:00
84.5999984741211,2015-07-20 00:00:00-04:00
84.7699966430664,2015-07-21 00:00:00-04:00
83.98999786376953,2015-07-22 00:00:00-04:00
83.0199966430664,2015-07-23 00:00:00-04:00
82.58999633789062,2015-07-24 00:00:00-04:00
81.08000183105469,2015-07-27 00:00:00-04:00
83.1500015258789,2015-07-28 00:00:00-04:00
83.38999938964844,2015-07-29 00:00:00-04:00
83.75,2015-07-30 00:00:00-04:00
84.33000183105469,2015-07-31 00:00:00-04:00
84.0,2015-08-03 00:00:00-04:00
82.80000305175781,2015-08-04 00:00:00-04:00
83.4000015258789,2015-08-05 00:00:00-04:00
81.91999816894531,2015-08-06 00:00:00-04:00
82.51000213623047,2015-08-07 00:00:00-04:00
83.25,2015-08-10 00:00:00-04:00
83.05999755859375,2015-08-11 00:00:00-04:00
82.95999908447266,2015-08-12 00:00:00-04:00
82.26000213623047,2015-08-13 00:00:00-04:00
84.18000030517578,2015-08-14 00:00:00-04:00
84.80000305175781,2015-08-17 00:00:00-04:00
82.58000183105469,2015-08-18 00:00:00-04:00
82.37999725341797,2015-08-19 00:00:00-04:00
77.0199966430664,2015-08-20 00:00:00-04:00
71.83999633789062,2015-08-21 00:00:00-04:00
69.33999633789062,2015-08-24 00:00:00-04:00
70.0199966430664,2015-08-25 00:00:00-04:00
72.4000015258789,2015-08-26 00:00:00-04:00
75.37000274658203,2015-08-27 00:00:00-04:00
72.76000213623047,2015-08-28 00:00:00-04:00
70.26000213623047,2015-08-31 00:00:00-04:00
69.58999633789062,2015-09-01 00:00:00-04:00
71.11000061035156,2015-09-02 00:00:00-04:00
71.69000244140625,2015-09-03 00:00:00-04:00
70.08999633789062,2015-09-04 00:00:00-04:00
71.7699966430664,2015-09-08 00:00:00-04:00
70.2699966430664,2015-09-09 00:00:00-04:00
70.16000366210938,2015-09-10 00:00:00-04:00
71.36000061035156,2015-09-11 00:00:00-04:00
69.87000274658203,2015-09-14 00:00:00-04:00
70.66999816894531,2015-09-15 00:00:00-04:00
71.95999908447266,2015-09-16 00:00:00-04:00
72.0199966430664,2015-09-17 00:00:00-04:00
73.48999786376953,2015-09-18 00:00:00-04:00
73.18000030517578,2015-09-21 00:00:00-04:00
72.88999938964844,2015-09-22 00:00:00-04:00
72.62999725341797,2015-09-23 00:00:00-04:00
72.48999786376953,2015-09-24 00:00:00-04:00
72.56999969482422,2015-09-25 00:00:00-04:00
70.55000305175781,2015-09-28 00:00:00-04:00
70.69999694824219,2015-09-29 00:00:00-04:00
68.86000061035156,2015-09-30 00:00:00-04:00
72.19999694824219,2015-10-01 00:00:00-04:00
74.08999633789062,2015-10-02 00:00:00-04:00
75.5,2015-10-05 00:00:00-04:00
74.8499984741211,2015-10-06 00:00:00-04:00
76.36000061035156,2015-10-07 00:00:00-04:00
75.86000061035156,2015-10-08 00:00:00-04:00
77.56999969482422,2015-10-09 00:00:00-04:00
77.51000213623047,2015-10-12 00:00:00-04:00
76.5,2015-10-13 00:00:00-04:00
74.93000030517578,2015-10-14 00:00:00-04:00
77.29000091552734,2015-10-15 00:00:00-04:00
78.69000244140625,2015-10-16 00:00:00-04:00
78.52999877929688,2015-10-19 00:00:00-04:00
79.87999725341797,2015-10-20 00:00:00-04:00
78.2300033569336,2015-10-21 00:00:00-04:00
79.88999938964844,2015-10-22 00:00:00-04:00
79.8499984741211,2015-10-23 00:00:00-04:00
78.94999694824219,2015-10-26 00:00:00-04:00
77.19999694824219,2015-10-27 00:00:00-04:00
78.80000305175781,2015-10-28 00:00:00-04:00
78.44999694824219,2015-10-29 00:00:00-04:00
78.97000122070312,2015-10-30 00:00:00-04:00
81.3499984741211,2015-11-02 00:00:00-05:00
80.20999908447266,2015-11-03 00:00:00-05:00
80.25,2015-11-04 00:00:00-05:00
78.56999969482422,2015-11-05 00:00:00-05:00
82.18000030517578,2015-11-06 00:00:00-05:00
81.54000091552734,2015-11-09 00:00:00-05:00
81.5199966430664,2015-11-10 00:00:00-05:00
82.0,2015-11-11 00:00:00-05:00
81.91999816894531,2015-11-12 00:00:00-05:00
78.91000366210938,2015-11-13 00:00:00-05:00
80.58999633789062,2015-11-16 00:00:00-05:00
80.93000030517578,2015-11-17 00:00:00-05:00
83.68000030517578,2015-11-18 00:00:00-05:00
84.30000305175781,2015-11-19 00:00:00-05:00
83.11000061035156,2015-11-20 00:00:00-05:00
80.4800033569336,2015-11-23 00:00:00-05:00
82.69999694824219,2015-11-24 00:00:00-05:00
83.3499984741211,2015-11-25 00:00:00-05:00
83.22000122070312,2015-11-27 00:00:00-05:00
83.70999908447266,2015-11-30 00:00:00-05:00
84.4800033569336,2015-12-01 00:00:00-05:00
84.08000183105469,2015-12-02 00:00:00-05:00
83.61000061035156,2015-12-03 00:00:00-05:00
84.58000183105469,2015-12-04 00:00:00-05:00
82.9800033569336,2015-12-07 00:00:00-05:00
83.61000061035156,2015-12-08 00:00:00-05:00
83.38999938964844,2015-12-09 00:00:00-05:00
83.80999755859375,2015-12-10 00:00:00-05:00
78.9800033569336,2015-12-11 00:00:00-05:00
79.0,2015-12-14 00:00:00-05:00
78.97000122070312,2015-12-15 00:00:00-05:00
81.29000091552734,2015-12-16 00:00:00-05:00
80.5199966430664,2015-12-17 00:00:00-05:00
78.55000305175781,2015-12-18 00:00:00-05:00
78.55000305175781,2015-12-21 00:00:00-05:00
79.23999786376953,2015-12-22 00:00:00-05:00
79.83999633789062,2015-12-23 00:00:00-05:00
79.68000030517578,2015-12-24 00:00:00-05:00
79.61000061035156,2015-12-28 00:00:00-05:00
79.75,2015-12-29 00:00:00-05:00
80.27999877929688,2015-12-30 00:00:00-05:00
79.68000030517578,2015-12-31 00:00:00-05:00
77.76000213623047,2016-01-04 00:00:00-05:00
77.23999786376953,2016-01-05 00:00:00-05:00
74.4000015258789,2016-01-06 00:00:00-05:00
71.75,2016-01-07 00:00:00-05:00
71.06999969482422,2016-01-08 00:00:00-05:00
70.25,2016-01-11 00:00:00-05:00
71.9000015258789,2016-01-12 00:00:00-05:00
71.26000213623047,2016-01-13 00:00:00-05:00
70.5,2016-01-14 00:00:00-05:00
67.87000274658203,2016-01-15 00:00:00-05:00
66.0999984741211,2016-01-19 00:00:00-05:00
67.48999786376953,2016-01-20 00:00:00-05:00
68.5999984741211,2016-01-21 00:00:00-05:00
69.47000122070312,2016-01-22 00:00:00-05:00
67.37000274658203,2016-01-25 00:00:00-05:00
66.6500015258789,2016-01-26 00:00:00-05:00
64.5,2016-01-27 00:00:00-05:00
62.029998779296875,2016-01-28 00:00:00-05:00
63.0099983215332,2016-01-29 00:00:00-05:00
64.83999633789062,2016-02-01 00:00:00-05:00
61.790000915527344,2016-02-02 00:00:00-05:00
63.060001373291016,2016-02-03 00:00:00-05:00
64.83999633789062,2016-02-04 00:00:00-05:00
54.2400016784668,2016-02-05 00:00:00-05:00
48.970001220703125,2016-02-08 00:00:00-05:00
48.900001525878906,2016-02-09 00:00:00-05:00
49.959999084472656,2016-02-10 00:00:00-05:00
50.33000183105469,2016-02-11 00:00:00-05:00
49.25,2016-02-12 00:00:00-05:00
50.529998779296875,2016-02-16 00:00:00-05:00
54.779998779296875,2016-02-17 00:00:00-05:00
54.040000915527344,2016-02-18 00:00:00-05:00
57.119998931884766,2016-02-19 00:00:00-05:00
57.31999969482422,2016-02-22 00:00:00-05:00
56.529998779296875,2016-02-23 00:00:00-05:00
57.560001373291016,2016-02-24 00:00:00-05:00
59.380001068115234,2016-02-25 00:00:00-05:00
59.52000045776367,2016-02-26 00:00:00-05:00
60.45000076293945,2016-02-29 00:00:00-05:00
71.73999786376953,2016-03-01 00:00:00-05:00
71.91000366210938,2016-03-02 00:00:00-05:00
74.30000305175781,2016-03-03 00:00:00-05:00
73.11000061035156,2016-03-04 00:00:00-05:00
72.55000305175781,2016-03-07 00:00:00-05:00
71.2300033569336,2016-03-08 00:00:00-05:00
72.87999725341797,2016-03-09 00:00:00-05:00
71.69000244140625,2016-03-10 00:00:00-05:00
71.19000244140625,2016-03-11 00:00:00-05:00
72.55000305175781,2016-03-14 00:00:00-04:00
70.2699966430664,2016-03-15 00:00:00-04:00
71.38999938964844,2016-03-16 00:00:00-04:00
70.16000366210938,2016-03-17 00:00:00-04:00
72.0,2016-03-18 00:00:00-04:00
73.02999877929688,2016-03-21 00:00:00-04:00
72.0,2016-03-22 00:00:00-04:00
71.26000213623047,2016-03-23 00:00:00-04:00
72.05000305175781,2016-03-24 00:00:00-04:00
72.19999694824219,2016-03-28 00:00:00-04:00
74.33999633789062,2016-03-29 00:00:00-04:00
76.13999938964844,2016-03-30 00:00:00-04:00
76.83999633789062,2016-03-31 00:00:00-04:00
78.5999984741211,2016-04-01 00:00:00-04:00
78.91999816894531,2016-04-04 00:00:00-04:00
78.12999725341797,2016-04-05 00:00:00-04:00
79.01000213623047,2016-04-06 00:00:00-04:00
77.9800033569336,2016-04-07 00:00:00-04:00
78.29000091552734,2016-04-08 00:00:00-04:00
77.02999877929688,2016-04-11 00:00:00-04:00
76.41000366210938,2016-04-12 00:00:00-04:00
78.87000274658203,2016-04-13 00:00:00-04:00
77.66999816894531,2016-04-14 00:00:00-04:00
76.80000305175781,2016-04-15 00:00:00-04:00
77.66000366210938,2016-04-18 00:00:00-04:00
75.37999725341797,2016-04-19 00:00:00-04:00
76.26000213623047,2016-04-20 00:00:00-04:00
77.44000244140625,2016-04-21 00:00:00-04:00
76.94999694824219,2016-04-22 00:00:00-04:00
76.2300033569336,2016-04-25 00:00:00-04:00
76.26000213623047,2016-04-26 00:00:00-04:00
75.93000030517578,2016-04-27 00:00:00-04:00
75.16999816894531,2016-04-28 00:00:00-04:00
74.9800033569336,2016-04-29 00:00:00-04:00
75.44999694824219,2016-05-02 00:00:00-04:00
72.4000015258789,2016-05-03 00:00:00-04:00
71.2699966430664,2016-05-04 00:00:00-04:00
71.5199966430664,2016-05-05 00:00:00-04:00
70.97000122070312,2016-05-06 00:00:00-04:00
70.2300033569336,2016-05-09 00:00:00-04:00
72.61000061035156,2016-05-10 00:00:00-04:00
71.61000061035156,2016-05-11 00:00:00-04:00
71.05000305175781,2016-05-12 00:00:00-04:00
70.6500015258789,2016-05-13 00:00:00-04:00
72.41000366210938,2016-05-16 00:00:00-04:00
71.83000183105469,2016-05-17 00:00:00-04:00
72.72000122070312,2016-05-18 00:00:00-04:00
73.58000183105469,2016-05-19 00:00:00-04:00
75.26000213623047,2016-05-20 00:00:00-04:00
75.19000244140625,2016-05-23 00:00:00-04:00
76.94000244140625,2016-05-24 00:00:00-04:00
77.81999969482422,2016-05-25 00:00:00-04:00
78.0,2016-05-26 00:00:00-04:00
76.02999877929688,2016-05-27 00:00:00-04:00
75.83999633789062,2016-05-31 00:00:00-04:00
77.37999725341797,2016-06-01 00:00:00-04:00
78.18000030517578,2016-06-02 00:00:00-04:00
80.13999938964844,2016-06-03 00:00:00-04:00
81.83999633789062,2016-06-06 00:00:00-04:00
81.31999969482422,2016-06-07 00:00:00-04:00
80.45999908447266,2016-06-08 00:00:00-04:00
79.88999938964844,2016-06-09 00:00:00-04:00
77.62999725341797,2016-06-10 00:00:00-04:00
78.88999938964844,2016-06-13 00:00:00-04:00
80.8499984741211,2016-06-14 00:00:00-04:00
80.2300033569336,2016-06-15 00:00:00-04:00
79.30000305175781,2016-06-16 00:00:00-04:00
78.5999984741211,2016-06-17 00:00:00-04:00
79.33000183105469,2016-06-20 00:00:00-04:00
79.41000366210938,2016-06-21 00:00:00-04:00
78.20999908447266,2016-06-22 00:00:00-04:00
80.33000183105469,2016-06-23 00:00:00-04:00
74.02999877929688,2016-06-24 00:00:00-04:00
69.45999908447266,2016-06-27 00:00:00-04:00
70.72000122070312,2016-06-28 00:00:00-04:00
73.88999938964844,2016-06-29 00:00:00-04:00
74.66999816894531,2016-06-30 00:00:00-04:00
74.33999633789062,2016-07-01 00:00:00-04:00
72.6500015258789,2016-07-05 00:00:00-04:00
72.5999984741211,2016-07-06 00:00:00-04:00
73.79000091552734,2016-07-07 00:00:00-04:00
75.70999908447266,2016-07-08 00:00:00-04:00
77.56999969482422,2016-07-11 00:00:00-04:00
80.4800033569336,2016-07-12 00:00:00-04:00
79.7300033569336,2016-07-13 00:00:00-04:00
79.94000244140625,2016-07-14 00:00:00-04:00
78.8499984741211,2016-07-15 00:00:00-04:00
78.41000366210938,2016-07-18 00:00:00-04:00
78.95999908447266,2016-07-19 00:00:00-04:00
79.81999969482422,2016-07-20 00:00:00-04:00
78.18000030517578,2016-07-21 00:00:00-04:00
79.97000122070312,2016-07-22 00:00:00-04:00
80.02999877929688,2016-07-25 00:00:00-04:00
80.0999984741211,2016-07-26 00:00:00-04:00
81.23999786376953,2016-07-27 00:00:00-04:00
83.08999633789062,2016-07-28 00:00:00-04:00
83.33999633789062,2016-07-29 00:00:00-04:00
82.73999786376953,2016-08-01 00:00:00-04:00
80.38999938964844,2016-08-02 00:00:00-04:00
82.02999877929688,2016-08-03 00:00:00-04:00
82.33999633789062,2016-08-04 00:00:00-04:00
83.08999633789062,2016-08-05 00:00:00-04:00
82.62000274658203,2016-08-08 00:00:00-04:00
83.05000305175781,2016-08-09 00:00:00-04:00
82.51000213623047,2016-08-10 00:00:00-04:00
83.6500015258789,2016-08-11 00:00:00-04:00
83.48999786376953,2016-08-12 00:00:00-04:00
83.6500015258789,2016-08-15 00:00:00-04:00
82.25,2016-08-16 00:00:00-04:00
80.69999694824219,2016-08-17 00:00:00-04:00
81.37000274658203,2016-08-18 00:00:00-04:00
82.08000183105469,2016-08-19 00:00:00-04:00
79.23999786376953,2016-08-22 00:00:00-04:00
79.94999694824219,2016-08-23 00:00:00-04:00
79.6500015258789,2016-08-24 00:00:00-04:00
85.33000183105469,2016-08-25 00:00:00-04:00
83.08000183105469,2016-08-26 00:00:00-04:00
83.36000061035156,2016-08-29 00:00:00-04:00
84.97000122070312,2016-08-30 00:00:00-04:00
84.79000091552734,2016-08-31 00:00:00-04:00
87.88999938964844,2016-09-01 00:00:00-04:00
88.9800033569336,2016-09-02 00:00:00-04:00
90.0999984741211,2016-09-06 00:00:00-04:00
89.27999877929688,2016-09-07 00:00:00-04:00
88.7300033569336,2016-09-08 00:00:00-04:00
87.22000122070312,2016-09-09 00:00:00-04:00
87.51000213623047,2016-09-12 00:00:00-04:00
86.66999816894531,2016-09-13 00:00:00-04:00
86.7300033569336,2016-09-14 00:00:00-04:00
88.5,2016-09-15 00:00:00-04:00
88.93000030517578,2016-09-16 00:00:00-04:00
88.6500015258789,2016-09-19 00:00:00-04:00
88.69000244140625,2016-09-20 00:00:00-04:00
90.5199966430664,2016-09-21 00:00:00-04:00
90.27999877929688,2016-09-22 00:00:00-04:00
89.51000213623047,2016-09-23 00:00:00-04:00
88.31999969482422,2016-09-26 00:00:00-04:00
89.79000091552734,2016-09-27 00:00:00-04:00
90.87999725341797,2016-09-28 00:00:00-04:00
90.36000061035156,2016-09-29 00:00:00-04:00
91.69000244140625,2016-09-30 00:00:00-04:00
91.18000030517578,2016-10-03 00:00:00-04:00
90.48999786376953,2016-10-04 00:00:00-04:00
92.05000305175781,2016-10-05 00:00:00-04:00
91.55999755859375,2016-10-06 00:00:00-04:00
91.04000091552734,2016-10-07 00:00:00-04:00
91.77999877929688,2016-10-10 00:00:00-04:00
88.29000091552734,2016-10-11 00:00:00-04:00
87.62000274658203,2016-10-12 00:00:00-04:00
87.1500015258789,2016-10-13 00:00:00-04:00
87.01000213623047,2016-10-14 00:00:00-04:00
86.08000183105469,2016-10-17 00:00:00-04:00
86.54000091552734,2016-10-18 00:00:00-04:00
87.30000305175781,2016-10-19 00:00:00-04:00
88.06999969482422,2016-10-20 00:00:00-04:00
88.4800033569336,2016-10-21 00:00:00-04:00
88.54000091552734,2016-10-24 00:00:00-04:00
87.70999908447266,2016-10-25 00:00:00-04:00
86.68000030517578,2016-10-26 00:00:00-04:00
85.76000213623047,2016-10-27 00:00:00-04:00
86.19999694824219,2016-10-28 00:00:00-04:00
86.68000030517578,2016-10-31 00:00:00-04:00
84.95999908447266,2016-11-01 00:00:00-04:00
83.0999984741211,2016-11-02 00:00:00-04:00
83.0,2016-11-03 00:00:00-04:00
82.7699966430664,2016-11-04 00:00:00-04:00
85.58999633789062,2016-11-07 00:00:00-05:00
85.69999694824219,2016-11-08 00:00:00-05:00
84.97000122070312,2016-11-09 00:00:00-05:00
82.08000183105469,2016-11-10 00:00:00-05:00
82.73999786376953,2016-11-11 00:00:00-05:00
80.5199966430664,2016-11-14 00:00:00-05:00
81.41000366210938,2016-11-15 00:00:00-05:00
80.91999816894531,2016-11-16 00:00:00-05:00
83.13999938964844,2016-11-17 00:00:00-05:00
82.75,2016-11-18 00:00:00-05:00
83.8499984741211,2016-11-21 00:00:00-05:00
83.1500015258789,2016-11-22 00:00:00-05:00
83.12999725341797,2016-11-23 00:00:00-05:00
83.63999938964844,2016-11-25 00:00:00-05:00
83.18000030517578,2016-11-28 00:00:00-05:00
84.05000305175781,2016-11-29 00:00:00-05:00
84.31999969482422,2016-11-30 00:00:00-05:00
81.5999984741211,2016-12-01 00:00:00-05:00
71.4000015258789,2016-12-02 00:00:00-05:00
73.68000030517578,2016-12-05 00:00:00-05:00
73.5,2016-12-06 00:00:00-05:00
72.69999694824219,2016-12-07 00:00:00-05:00
71.80999755859375,2016-12-08 00:00:00-05:00
70.6500015258789,2016-12-09 00:00:00-05:00
70.0199966430664,2016-12-12 00:00:00-05:00
70.55999755859375,2016-12-13 00:00:00-05:00
68.91999816894531,2016-12-14 00:00:00-05:00
69.41000366210938,2016-12-15 00:00:00-05:00
69.0,2016-12-16 00:00:00-05:00
69.12999725341797,2016-12-19 00:00:00-05:00
68.66000366210938,2016-12-20 00:00:00-05:00
67.9000015258789,2016-12-21 00:00:00-05:00
66.55000305175781,2016-12-22 00:00:00-05:00
67.47000122070312,2016-12-23 00:00:00-05:00
68.0999984741211,2016-12-27 00:00:00-05:00
66.93000030517578,2016-12-28 00:00:00-05:00
67.04000091552734,2016-12-29 00:00:00-05:00
66.08999633789062,2016-12-30 00:00:00-05:00
68.37999725341797,2017-01-03 00:00:00-05:00
71.36000061035156,2017-01-04 00:00:00-05:00
72.27999877929688,2017-01-05 00:00:00-05:00
73.8499984741211,2017-01-06 00:00:00-05:00
74.76000213623047,2017-01-09 00:00:00-05:00
74.3499984741211,2017-01-10 00:00:00-05:00
81.69999694824219,2017-01-11 00:00:00-05:00
80.12000274658203,2017-01-12 00:00:00-05:00
80.88999938964844,2017-01-13 00:00:00-05:00
80.98999786376953,2017-01-17 00:00:00-05:00
82.11000061035156,2017-01-18 00:00:00-05:00
82.04000091552734,2017-01-19 00:00:00-05:00
81.77999877929688,2017-01-20 00:00:00-05:00
82.08000183105469,2017-01-23 00:00:00-05:00
82.62999725341797,2017-01-24 00:00:00-05:00
84.7300033569336,2017-01-25 00:00:00-05:00
84.0999984741211,2017-01-26 00:00:00-05:00
84.7699966430664,2017-01-27 00:00:00-05:00
82.70999908447266,2017-01-30 00:00:00-05:00
83.08999633789062,2017-01-31 00:00:00-05:00
82.37999725341797,2017-02-01 00:00:00-05:00
82.66999816894531,2017-02-02 00:00:00-05:00
84.4000015258789,2017-02-03 00:00:00-05:00
85.37000274658203,2017-02-06 00:00:00-05:00
86.05000305175781,2017-02-07 00:00:00-05:00
85.80000305175781,2017-02-08 00:00:00-05:00
86.0,2017-02-09 00:00:00-05:00
85.5199966430664,2017-02-10 00:00:00-05:00
85.41000366210938,2017-02-13 00:00:00-05:00
86.23999786376953,2017-02-14 00:00:00-05:00
87.05999755859375,2017-02-15 00:00:00-05:00
85.5,2017-02-16 00:00:00-05:00
88.43000030517578,2017-02-17 00:00:00-05:00
88.63999938964844,2017-02-21 00:00:00-05:00
88.22000122070312,2017-02-22 00:00:00-05:00
88.19000244140625,2017-02-23 00:00:00-05:00
89.66000366210938,2017-02-24 00:00:00-05:00
90.19000244140625,2017-02-27 00:00:00-05:00
82.93000030517578,2017-02-28 00:00:00-05:00
84.94999694824219,2017-03-01 00:00:00-05:00
84.0,2017-03-02 00:00:00-05:00
83.94000244140625,2017-03-03 00:00:00-05:00
82.66999816894531,2017-03-06 00:00:00-05:00
82.80000305175781,2017-03-07 00:00:00-05:00
82.88999938964844,2017-03-08 00:00:00-05:00
82.2300033569336,2017-03-09 00:00:00-05:00
82.6500015258789,2017-03-10 00:00:00-05:00
84.48999786376953,2017-03-13 00:00:00-04:00
83.95999908447266,2017-03-14 00:00:00-04:00
83.58000183105469,2017-03-15 00:00:00-04:00
85.04000091552734,2017-03-16 00:00:00-04:00
84.95999908447266,2017-03-17 00:00:00-04:00
85.5,2017-03-20 00:00:00-04:00
81.81999969482422,2017-03-21 00:00:00-04:00
81.44999694824219,2017-03-22 00:00:00-04:00
81.47000122070312,2017-03-23 00:00:00-04:00
82.94999694824219,2017-03-24 00:00:00-04:00
82.91999816894531,2017-03-27 00:00:00-04:00
83.7300033569336,2017-03-28 00:00:00-04:00
84.58000183105469,2017-03-29 00:00:00-04:00
83.69999694824219,2017-03-30 00:00:00-04:00
83.27999877929688,2017-03-31 00:00:00-04:00
82.31999969482422,2017-04-03 00:00:00-04:00
82.29000091552734,2017-04-04 00:00:00-04:00
82.4000015258789,2017-04-05 00:00:00-04:00
82.97000122070312,2017-04-06 00:00:00-04:00
82.5199966430664,2017-04-07 00:00:00-04:00
81.86000061035156,2017-04-10 00:00:00-04:00
