FTNT,Date
4.5920000076293945,2012-01-25 00:00:00-05:00
4.572000026702881,2012-01-26 00:00:00-05:00
4.556000232696533,2012-01-27 00:00:00-05:00
4.498000144958496,2012-01-30 00:00:00-05:00
4.561999797821045,2012-01-31 00:00:00-05:00
5.007999897003174,2012-02-01 00:00:00-05:00
5.105999946594238,2012-02-02 00:00:00-05:00
5.076000213623047,2012-02-03 00:00:00-05:00
5.026000022888184,2012-02-06 00:00:00-05:00
4.96999979019165,2012-02-07 00:00:00-05:00
5.053999900817871,2012-02-08 00:00:00-05:00
5.24399995803833,2012-02-09 00:00:00-05:00
5.116000175476074,2012-02-10 00:00:00-05:00
5.276000022888184,2012-02-13 00:00:00-05:00
5.340000152587891,2012-02-14 00:00:00-05:00
5.164000034332275,2012-02-15 00:00:00-05:00
5.26200008392334,2012-02-16 00:00:00-05:00
5.191999912261963,2012-02-17 00:00:00-05:00
5.239999771118164,2012-02-21 00:00:00-05:00
5.22599983215332,2012-02-22 00:00:00-05:00
5.25,2012-02-23 00:00:00-05:00
5.3979997634887695,2012-02-24 00:00:00-05:00
5.375999927520752,2012-02-27 00:00:00-05:00
5.480000019073486,2012-02-28 00:00:00-05:00
5.409999847412109,2012-02-29 00:00:00-05:00
5.565999984741211,2012-03-01 00:00:00-05:00
5.507999897003174,2012-03-02 00:00:00-05:00
5.25,2012-03-05 00:00:00-05:00
5.127999782562256,2012-03-06 00:00:00-05:00
5.214000225067139,2012-03-07 00:00:00-05:00
5.26200008392334,2012-03-08 00:00:00-05:00
5.317999839782715,2012-03-09 00:00:00-05:00
5.447999954223633,2012-03-12 00:00:00-04:00
5.561999797821045,2012-03-13 00:00:00-04:00
5.434000015258789,2012-03-14 00:00:00-04:00
5.486000061035156,2012-03-15 00:00:00-04:00
5.423999786376953,2012-03-16 00:00:00-04:00
5.49399995803833,2012-03-19 00:00:00-04:00
5.443999767303467,2012-03-20 00:00:00-04:00
5.434000015258789,2012-03-21 00:00:00-04:00
5.317999839782715,2012-03-22 00:00:00-04:00
5.406000137329102,2012-03-23 00:00:00-04:00
5.5320000648498535,2012-03-26 00:00:00-04:00
5.423999786376953,2012-03-27 00:00:00-04:00
5.331999778747559,2012-03-28 00:00:00-04:00
5.455999851226807,2012-03-29 00:00:00-04:00
5.53000020980835,2012-03-30 00:00:00-04:00
5.684000015258789,2012-04-02 00:00:00-04:00
5.684000015258789,2012-04-03 00:00:00-04:00
5.639999866485596,2012-04-04 00:00:00-04:00
5.688000202178955,2012-04-05 00:00:00-04:00
5.576000213623047,2012-04-09 00:00:00-04:00
5.452000141143799,2012-04-10 00:00:00-04:00
5.455999851226807,2012-04-11 00:00:00-04:00
5.558000087738037,2012-04-12 00:00:00-04:00
5.5,2012-04-13 00:00:00-04:00
5.409999847412109,2012-04-16 00:00:00-04:00
5.510000228881836,2012-04-17 00:00:00-04:00
5.5320000648498535,2012-04-18 00:00:00-04:00
5.495999813079834,2012-04-19 00:00:00-04:00
5.420000076293945,2012-04-20 00:00:00-04:00
5.283999919891357,2012-04-23 00:00:00-04:00
5.1479997634887695,2012-04-24 00:00:00-04:00
5.288000106811523,2012-04-25 00:00:00-04:00
5.196000099182129,2012-04-26 00:00:00-04:00
5.24399995803833,2012-04-27 00:00:00-04:00
5.223999977111816,2012-04-30 00:00:00-04:00
5.2820000648498535,2012-05-01 00:00:00-04:00
5.271999835968018,2012-05-02 00:00:00-04:00
5.208000183105469,2012-05-03 00:00:00-04:00
5.059999942779541,2012-05-04 00:00:00-04:00
5.041999816894531,2012-05-07 00:00:00-04:00
4.984000205993652,2012-05-08 00:00:00-04:00
4.940000057220459,2012-05-09 00:00:00-04:00
4.788000106811523,2012-05-10 00:00:00-04:00
4.8379998207092285,2012-05-11 00:00:00-04:00
4.754000186920166,2012-05-14 00:00:00-04:00
4.803999900817871,2012-05-15 00:00:00-04:00
4.8460001945495605,2012-05-16 00:00:00-04:00
4.6579999923706055,2012-05-17 00:00:00-04:00
4.48799991607666,2012-05-18 00:00:00-04:00
4.611999988555908,2012-05-21 00:00:00-04:00
4.6519999504089355,2012-05-22 00:00:00-04:00
4.633999824523926,2012-05-23 00:00:00-04:00
4.285999774932861,2012-05-24 00:00:00-04:00
4.368000030517578,2012-05-25 00:00:00-04:00
4.361999988555908,2012-05-29 00:00:00-04:00
4.311999797821045,2012-05-30 00:00:00-04:00
4.25,2012-05-31 00:00:00-04:00
4.081999778747559,2012-06-01 00:00:00-04:00
4.0980000495910645,2012-06-04 00:00:00-04:00
4.1539998054504395,2012-06-05 00:00:00-04:00
4.329999923706055,2012-06-06 00:00:00-04:00
4.323999881744385,2012-06-07 00:00:00-04:00
4.369999885559082,2012-06-08 00:00:00-04:00
4.193999767303467,2012-06-11 00:00:00-04:00
4.176000118255615,2012-06-12 00:00:00-04:00
4.23799991607666,2012-06-13 00:00:00-04:00
4.236000061035156,2012-06-14 00:00:00-04:00
4.426000118255615,2012-06-15 00:00:00-04:00
4.438000202178955,2012-06-18 00:00:00-04:00
4.49399995803833,2012-06-19 00:00:00-04:00
4.5279998779296875,2012-06-20 00:00:00-04:00
4.388000011444092,2012-06-21 00:00:00-04:00
4.513999938964844,2012-06-22 00:00:00-04:00
4.383999824523926,2012-06-25 00:00:00-04:00
4.400000095367432,2012-06-26 00:00:00-04:00
4.535999774932861,2012-06-27 00:00:00-04:00
4.3979997634887695,2012-06-28 00:00:00-04:00
4.644000053405762,2012-06-29 00:00:00-04:00
4.7220001220703125,2012-07-02 00:00:00-04:00
4.840000152587891,2012-07-03 00:00:00-04:00
4.826000213623047,2012-07-05 00:00:00-04:00
4.360000133514404,2012-07-06 00:00:00-04:00
4.23799991607666,2012-07-09 00:00:00-04:00
4.245999813079834,2012-07-10 00:00:00-04:00
4.210000038146973,2012-07-11 00:00:00-04:00
4.185999870300293,2012-07-12 00:00:00-04:00
4.309999942779541,2012-07-13 00:00:00-04:00
4.25600004196167,2012-07-16 00:00:00-04:00
4.251999855041504,2012-07-17 00:00:00-04:00
4.696000099182129,2012-07-18 00:00:00-04:00
4.808000087738037,2012-07-19 00:00:00-04:00
4.693999767303467,2012-07-20 00:00:00-04:00
4.564000129699707,2012-07-23 00:00:00-04:00
4.447999954223633,2012-07-24 00:00:00-04:00
4.478000164031982,2012-07-25 00:00:00-04:00
5.010000228881836,2012-07-26 00:00:00-04:00
5.085999965667725,2012-07-27 00:00:00-04:00
4.921999931335449,2012-07-30 00:00:00-04:00
4.802000045776367,2012-07-31 00:00:00-04:00
4.676000118255615,2012-08-01 00:00:00-04:00
4.685999870300293,2012-08-02 00:00:00-04:00
4.854000091552734,2012-08-03 00:00:00-04:00
4.909999847412109,2012-08-06 00:00:00-04:00
5.026000022888184,2012-08-07 00:00:00-04:00
4.978000164031982,2012-08-08 00:00:00-04:00
4.943999767303467,2012-08-09 00:00:00-04:00
4.955999851226807,2012-08-10 00:00:00-04:00
4.877999782562256,2012-08-13 00:00:00-04:00
4.77400016784668,2012-08-14 00:00:00-04:00
4.881999969482422,2012-08-15 00:00:00-04:00
4.980000019073486,2012-08-16 00:00:00-04:00
5.072000026702881,2012-08-17 00:00:00-04:00
5.041999816894531,2012-08-20 00:00:00-04:00
5.073999881744385,2012-08-21 00:00:00-04:00
5.1519999504089355,2012-08-22 00:00:00-04:00
5.138000011444092,2012-08-23 00:00:00-04:00
5.122000217437744,2012-08-24 00:00:00-04:00
5.257999897003174,2012-08-27 00:00:00-04:00
5.283999919891357,2012-08-28 00:00:00-04:00
5.302000045776367,2012-08-29 00:00:00-04:00
5.211999893188477,2012-08-30 00:00:00-04:00
5.302000045776367,2012-08-31 00:00:00-04:00
5.322000026702881,2012-09-04 00:00:00-04:00
5.306000232696533,2012-09-05 00:00:00-04:00
5.480000019073486,2012-09-06 00:00:00-04:00
5.47599983215332,2012-09-07 00:00:00-04:00
5.466000080108643,2012-09-10 00:00:00-04:00
5.440000057220459,2012-09-11 00:00:00-04:00
5.498000144958496,2012-09-12 00:00:00-04:00
5.52400016784668,2012-09-13 00:00:00-04:00
5.535999774932861,2012-09-14 00:00:00-04:00
5.46999979019165,2012-09-17 00:00:00-04:00
5.455999851226807,2012-09-18 00:00:00-04:00
5.507999897003174,2012-09-19 00:00:00-04:00
5.47599983215332,2012-09-20 00:00:00-04:00
5.400000095367432,2012-09-21 00:00:00-04:00
5.216000080108643,2012-09-24 00:00:00-04:00
5.170000076293945,2012-09-25 00:00:00-04:00
5.004000186920166,2012-09-26 00:00:00-04:00
4.938000202178955,2012-09-27 00:00:00-04:00
4.823999881744385,2012-09-28 00:00:00-04:00
4.679999828338623,2012-10-01 00:00:00-04:00
4.6519999504089355,2012-10-02 00:00:00-04:00
4.676000118255615,2012-10-03 00:00:00-04:00
4.789999961853027,2012-10-04 00:00:00-04:00
4.817999839782715,2012-10-05 00:00:00-04:00
4.76200008392334,2012-10-08 00:00:00-04:00
4.742000102996826,2012-10-09 00:00:00-04:00
4.73199987411499,2012-10-10 00:00:00-04:00
4.7820000648498535,2012-10-11 00:00:00-04:00
4.8520002365112305,2012-10-12 00:00:00-04:00
4.949999809265137,2012-10-15 00:00:00-04:00
4.960000038146973,2012-10-16 00:00:00-04:00
4.0279998779296875,2012-10-17 00:00:00-04:00
3.9059998989105225,2012-10-18 00:00:00-04:00
3.944000005722046,2012-10-19 00:00:00-04:00
3.890000104904175,2012-10-22 00:00:00-04:00
3.9100000858306885,2012-10-23 00:00:00-04:00
3.8499999046325684,2012-10-24 00:00:00-04:00
3.874000072479248,2012-10-25 00:00:00-04:00
3.9079999923706055,2012-10-26 00:00:00-04:00
3.874000072479248,2012-10-31 00:00:00-04:00
4.050000190734863,2012-11-01 00:00:00-04:00
4.004000186920166,2012-11-02 00:00:00-04:00
3.9260001182556152,2012-11-05 00:00:00-05:00
3.950000047683716,2012-11-06 00:00:00-05:00
3.8259999752044678,2012-11-07 00:00:00-05:00
3.7760000228881836,2012-11-08 00:00:00-05:00
3.803999900817871,2012-11-09 00:00:00-05:00
3.6740000247955322,2012-11-12 00:00:00-05:00
3.562000036239624,2012-11-13 00:00:00-05:00
3.609999895095825,2012-11-14 00:00:00-05:00
3.562000036239624,2012-11-15 00:00:00-05:00
3.6559998989105225,2012-11-16 00:00:00-05:00
3.7200000286102295,2012-11-19 00:00:00-05:00
3.6500000953674316,2012-11-20 00:00:00-05:00
3.740000009536743,2012-11-21 00:00:00-05:00
3.812000036239624,2012-11-23 00:00:00-05:00
3.8459999561309814,2012-11-26 00:00:00-05:00
3.8359999656677246,2012-11-27 00:00:00-05:00
3.9040000438690186,2012-11-28 00:00:00-05:00
3.9739999771118164,2012-11-29 00:00:00-05:00
3.996000051498413,2012-11-30 00:00:00-05:00
3.936000108718872,2012-12-03 00:00:00-05:00
3.9860000610351562,2012-12-04 00:00:00-05:00
3.7639999389648438,2012-12-05 00:00:00-05:00
3.819999933242798,2012-12-06 00:00:00-05:00
3.940000057220459,2012-12-07 00:00:00-05:00
4.019999980926514,2012-12-10 00:00:00-05:00
4.050000190734863,2012-12-11 00:00:00-05:00
4.038000106811523,2012-12-12 00:00:00-05:00
4.107999801635742,2012-12-13 00:00:00-05:00
4.199999809265137,2012-12-14 00:00:00-05:00
4.228000164031982,2012-12-17 00:00:00-05:00
4.26800012588501,2012-12-18 00:00:00-05:00
4.271999835968018,2012-12-19 00:00:00-05:00
4.260000228881836,2012-12-20 00:00:00-05:00
4.23199987411499,2012-12-21 00:00:00-05:00
4.223999977111816,2012-12-24 00:00:00-05:00
4.159999847412109,2012-12-26 00:00:00-05:00
4.156000137329102,2012-12-27 00:00:00-05:00
4.185999870300293,2012-12-28 00:00:00-05:00
4.203999996185303,2012-12-31 00:00:00-05:00
4.23799991607666,2013-01-02 00:00:00-05:00
3.865999937057495,2013-01-03 00:00:00-05:00
3.861999988555908,2013-01-04 00:00:00-05:00
3.812000036239624,2013-01-07 00:00:00-05:00
3.818000078201294,2013-01-08 00:00:00-05:00
3.8359999656677246,2013-01-09 00:00:00-05:00
3.9159998893737793,2013-01-10 00:00:00-05:00
3.868000030517578,2013-01-11 00:00:00-05:00
3.888000011444092,2013-01-14 00:00:00-05:00
4.01800012588501,2013-01-15 00:00:00-05:00
3.9839999675750732,2013-01-16 00:00:00-05:00
3.9600000381469727,2013-01-17 00:00:00-05:00
3.950000047683716,2013-01-18 00:00:00-05:00
3.864000082015991,2013-01-22 00:00:00-05:00
3.941999912261963,2013-01-23 00:00:00-05:00
3.990000009536743,2013-01-24 00:00:00-05:00
4.165999889373779,2013-01-25 00:00:00-05:00
4.210000038146973,2013-01-28 00:00:00-05:00
3.941999912261963,2013-01-29 00:00:00-05:00
3.869999885559082,2013-01-30 00:00:00-05:00
4.7179999351501465,2013-01-31 00:00:00-05:00
4.71999979019165,2013-02-01 00:00:00-05:00
4.578000068664551,2013-02-04 00:00:00-05:00
4.599999904632568,2013-02-05 00:00:00-05:00
4.682000160217285,2013-02-06 00:00:00-05:00
4.616000175476074,2013-02-07 00:00:00-05:00
4.688000202178955,2013-02-08 00:00:00-05:00
4.622000217437744,2013-02-11 00:00:00-05:00
4.769999980926514,2013-02-12 00:00:00-05:00
4.6620001792907715,2013-02-13 00:00:00-05:00
4.684000015258789,2013-02-14 00:00:00-05:00
4.702000141143799,2013-02-15 00:00:00-05:00
4.708000183105469,2013-02-19 00:00:00-05:00
4.7179999351501465,2013-02-20 00:00:00-05:00
4.631999969482422,2013-02-21 00:00:00-05:00
4.802000045776367,2013-02-22 00:00:00-05:00
4.745999813079834,2013-02-25 00:00:00-05:00
4.938000202178955,2013-02-26 00:00:00-05:00
4.958000183105469,2013-02-27 00:00:00-05:00
4.835999965667725,2013-02-28 00:00:00-05:00
4.829999923706055,2013-03-01 00:00:00-05:00
4.828000068664551,2013-03-04 00:00:00-05:00
4.9079999923706055,2013-03-05 00:00:00-05:00
4.855999946594238,2013-03-06 00:00:00-05:00
4.789999961853027,2013-03-07 00:00:00-05:00
4.868000030517578,2013-03-08 00:00:00-05:00
4.857999801635742,2013-03-11 00:00:00-04:00
4.889999866485596,2013-03-12 00:00:00-04:00
4.929999828338623,2013-03-13 00:00:00-04:00
5.0,2013-03-14 00:00:00-04:00
4.955999851226807,2013-03-15 00:00:00-04:00
4.8379998207092285,2013-03-18 00:00:00-04:00
4.671999931335449,2013-03-19 00:00:00-04:00
4.72599983215332,2013-03-20 00:00:00-04:00
4.6579999923706055,2013-03-21 00:00:00-04:00
4.605999946594238,2013-03-22 00:00:00-04:00
4.585999965667725,2013-03-25 00:00:00-04:00
4.5980000495910645,2013-03-26 00:00:00-04:00
4.6539998054504395,2013-03-27 00:00:00-04:00
4.736000061035156,2013-03-28 00:00:00-04:00
4.5960001945495605,2013-04-01 00:00:00-04:00
4.590000152587891,2013-04-02 00:00:00-04:00
4.441999912261963,2013-04-03 00:00:00-04:00
4.461999893188477,2013-04-04 00:00:00-04:00
4.394000053405762,2013-04-05 00:00:00-04:00
4.3460001945495605,2013-04-08 00:00:00-04:00
4.423999786376953,2013-04-09 00:00:00-04:00
4.369999885559082,2013-04-10 00:00:00-04:00
3.7980000972747803,2013-04-11 00:00:00-04:00
3.753999948501587,2013-04-12 00:00:00-04:00
3.614000082015991,2013-04-15 00:00:00-04:00
3.625999927520752,2013-04-16 00:00:00-04:00
3.614000082015991,2013-04-17 00:00:00-04:00
3.5380001068115234,2013-04-18 00:00:00-04:00
3.50600004196167,2013-04-19 00:00:00-04:00
3.555999994277954,2013-04-22 00:00:00-04:00
3.559999942779541,2013-04-23 00:00:00-04:00
3.50600004196167,2013-04-24 00:00:00-04:00
3.5160000324249268,2013-04-25 00:00:00-04:00
3.4719998836517334,2013-04-26 00:00:00-04:00
3.569999933242798,2013-04-29 00:00:00-04:00
3.5920000076293945,2013-04-30 00:00:00-04:00
3.568000078201294,2013-05-01 00:00:00-04:00
3.614000082015991,2013-05-02 00:00:00-04:00
3.615999937057495,2013-05-03 00:00:00-04:00
3.635999917984009,2013-05-06 00:00:00-04:00
3.621999979019165,2013-05-07 00:00:00-04:00
3.6440000534057617,2013-05-08 00:00:00-04:00
3.619999885559082,2013-05-09 00:00:00-04:00
3.75,2013-05-10 00:00:00-04:00
3.615999937057495,2013-05-13 00:00:00-04:00
3.6519999504089355,2013-05-14 00:00:00-04:00
3.638000011444092,2013-05-15 00:00:00-04:00
3.700000047683716,2013-05-16 00:00:00-04:00
3.7920000553131104,2013-05-17 00:00:00-04:00
3.8540000915527344,2013-05-20 00:00:00-04:00
3.8399999141693115,2013-05-21 00:00:00-04:00
3.742000102996826,2013-05-22 00:00:00-04:00
3.680000066757202,2013-05-23 00:00:00-04:00
3.6619999408721924,2013-05-24 00:00:00-04:00
3.7219998836517334,2013-05-28 00:00:00-04:00
3.7860000133514404,2013-05-29 00:00:00-04:00
3.8580000400543213,2013-05-30 00:00:00-04:00
3.8519999980926514,2013-05-31 00:00:00-04:00
3.700000047683716,2013-06-03 00:00:00-04:00
3.6419999599456787,2013-06-04 00:00:00-04:00
3.614000082015991,2013-06-05 00:00:00-04:00
3.687999963760376,2013-06-06 00:00:00-04:00
3.7300000190734863,2013-06-07 00:00:00-04:00
3.7260000705718994,2013-06-10 00:00:00-04:00
3.6600000858306885,2013-06-11 00:00:00-04:00
3.631999969482422,2013-06-12 00:00:00-04:00
3.614000082015991,2013-06-13 00:00:00-04:00
3.5480000972747803,2013-06-14 00:00:00-04:00
3.5999999046325684,2013-06-17 00:00:00-04:00
3.6040000915527344,2013-06-18 00:00:00-04:00
3.549999952316284,2013-06-19 00:00:00-04:00
3.5320000648498535,2013-06-20 00:00:00-04:00
3.4679999351501465,2013-06-21 00:00:00-04:00
3.305999994277954,2013-06-24 00:00:00-04:00
3.3459999561309814,2013-06-25 00:00:00-04:00
3.4179999828338623,2013-06-26 00:00:00-04:00
3.4619998931884766,2013-06-27 00:00:00-04:00
3.5,2013-06-28 00:00:00-04:00
3.4560000896453857,2013-07-01 00:00:00-04:00
3.4679999351501465,2013-07-02 00:00:00-04:00
3.5959999561309814,2013-07-03 00:00:00-04:00
3.6480000019073486,2013-07-05 00:00:00-04:00
3.671999931335449,2013-07-08 00:00:00-04:00
3.73799991607666,2013-07-09 00:00:00-04:00
3.931999921798706,2013-07-10 00:00:00-04:00
3.9839999675750732,2013-07-11 00:00:00-04:00
4.00600004196167,2013-07-12 00:00:00-04:00
4.0,2013-07-15 00:00:00-04:00
3.98799991607666,2013-07-16 00:00:00-04:00
4.084000110626221,2013-07-17 00:00:00-04:00
4.085999965667725,2013-07-18 00:00:00-04:00
4.090000152587891,2013-07-19 00:00:00-04:00
4.0879998207092285,2013-07-22 00:00:00-04:00
4.285999774932861,2013-07-23 00:00:00-04:00
4.269999980926514,2013-07-24 00:00:00-04:00
4.196000099182129,2013-07-25 00:00:00-04:00
4.145999908447266,2013-07-26 00:00:00-04:00
4.073999881744385,2013-07-29 00:00:00-04:00
4.033999919891357,2013-07-30 00:00:00-04:00
4.25,2013-07-31 00:00:00-04:00
4.26800012588501,2013-08-01 00:00:00-04:00
4.26800012588501,2013-08-02 00:00:00-04:00
4.2220001220703125,2013-08-05 00:00:00-04:00
4.177999973297119,2013-08-06 00:00:00-04:00
4.127999782562256,2013-08-07 00:00:00-04:00
4.165999889373779,2013-08-08 00:00:00-04:00
4.144000053405762,2013-08-09 00:00:00-04:00
4.168000221252441,2013-08-12 00:00:00-04:00
4.2220001220703125,2013-08-13 00:00:00-04:00
4.211999893188477,2013-08-14 00:00:00-04:00
4.041999816894531,2013-08-15 00:00:00-04:00
3.9779999256134033,2013-08-16 00:00:00-04:00
4.010000228881836,2013-08-19 00:00:00-04:00
3.997999906539917,2013-08-20 00:00:00-04:00
4.035999774932861,2013-08-21 00:00:00-04:00
4.067999839782715,2013-08-22 00:00:00-04:00
4.067999839782715,2013-08-23 00:00:00-04:00
4.039999961853027,2013-08-26 00:00:00-04:00
3.9600000381469727,2013-08-27 00:00:00-04:00
3.941999912261963,2013-08-28 00:00:00-04:00
4.010000228881836,2013-08-29 00:00:00-04:00
3.9600000381469727,2013-08-30 00:00:00-04:00
3.9519999027252197,2013-09-03 00:00:00-04:00
3.9600000381469727,2013-09-04 00:00:00-04:00
3.9619998931884766,2013-09-05 00:00:00-04:00
4.00600004196167,2013-09-06 00:00:00-04:00
4.070000171661377,2013-09-09 00:00:00-04:00
4.118000030517578,2013-09-10 00:00:00-04:00
4.110000133514404,2013-09-11 00:00:00-04:00
4.118000030517578,2013-09-12 00:00:00-04:00
4.118000030517578,2013-09-13 00:00:00-04:00
4.104000091552734,2013-09-16 00:00:00-04:00
4.159999847412109,2013-09-17 00:00:00-04:00
4.188000202178955,2013-09-18 00:00:00-04:00
4.216000080108643,2013-09-19 00:00:00-04:00
4.25,2013-09-20 00:00:00-04:00
4.156000137329102,2013-09-23 00:00:00-04:00
4.078000068664551,2013-09-24 00:00:00-04:00
4.076000213623047,2013-09-25 00:00:00-04:00
4.118000030517578,2013-09-26 00:00:00-04:00
4.076000213623047,2013-09-27 00:00:00-04:00
4.052000045776367,2013-09-30 00:00:00-04:00
4.170000076293945,2013-10-01 00:00:00-04:00
4.210000038146973,2013-10-02 00:00:00-04:00
4.105999946594238,2013-10-03 00:00:00-04:00
4.3379998207092285,2013-10-04 00:00:00-04:00
4.395999908447266,2013-10-07 00:00:00-04:00
4.269999980926514,2013-10-08 00:00:00-04:00
4.156000137329102,2013-10-09 00:00:00-04:00
4.23199987411499,2013-10-10 00:00:00-04:00
4.239999771118164,2013-10-11 00:00:00-04:00
4.257999897003174,2013-10-14 00:00:00-04:00
4.019999980926514,2013-10-15 00:00:00-04:00
4.070000171661377,2013-10-16 00:00:00-04:00
3.937999963760376,2013-10-17 00:00:00-04:00
4.039999961853027,2013-10-18 00:00:00-04:00
4.131999969482422,2013-10-21 00:00:00-04:00
4.138000011444092,2013-10-22 00:00:00-04:00
4.111999988555908,2013-10-23 00:00:00-04:00
4.168000221252441,2013-10-24 00:00:00-04:00
4.013999938964844,2013-10-25 00:00:00-04:00
4.015999794006348,2013-10-28 00:00:00-04:00
4.0279998779296875,2013-10-29 00:00:00-04:00
3.9820001125335693,2013-10-30 00:00:00-04:00
4.026000022888184,2013-10-31 00:00:00-04:00
3.950000047683716,2013-11-01 00:00:00-04:00
4.015999794006348,2013-11-04 00:00:00-05:00
4.004000186920166,2013-11-05 00:00:00-05:00
3.98799991607666,2013-11-06 00:00:00-05:00
3.880000114440918,2013-11-07 00:00:00-05:00
3.888000011444092,2013-11-08 00:00:00-05:00
3.9539999961853027,2013-11-11 00:00:00-05:00
3.940000057220459,2013-11-12 00:00:00-05:00
3.997999906539917,2013-11-13 00:00:00-05:00
3.9839999675750732,2013-11-14 00:00:00-05:00
4.073999881744385,2013-11-15 00:00:00-05:00
3.9539999961853027,2013-11-18 00:00:00-05:00
3.885999917984009,2013-11-19 00:00:00-05:00
3.878000020980835,2013-11-20 00:00:00-05:00
3.9019999504089355,2013-11-21 00:00:00-05:00
3.940000057220459,2013-11-22 00:00:00-05:00
3.884000062942505,2013-11-25 00:00:00-05:00
3.9200000762939453,2013-11-26 00:00:00-05:00
3.927999973297119,2013-11-27 00:00:00-05:00
3.4200000762939453,2013-11-29 00:00:00-05:00
3.3519999980926514,2013-12-02 00:00:00-05:00
3.4119999408721924,2013-12-03 00:00:00-05:00
3.507999897003174,2013-12-04 00:00:00-05:00
3.5280001163482666,2013-12-05 00:00:00-05:00
3.5399999618530273,2013-12-06 00:00:00-05:00
3.6080000400543213,2013-12-09 00:00:00-05:00
3.619999885559082,2013-12-10 00:00:00-05:00
3.558000087738037,2013-12-11 00:00:00-05:00
3.509999990463257,2013-12-12 00:00:00-05:00
3.5360000133514404,2013-12-13 00:00:00-05:00
3.568000078201294,2013-12-16 00:00:00-05:00
3.5759999752044678,2013-12-17 00:00:00-05:00
3.609999895095825,2013-12-18 00:00:00-05:00
3.5759999752044678,2013-12-19 00:00:00-05:00
3.686000108718872,2013-12-20 00:00:00-05:00
3.7939999103546143,2013-12-23 00:00:00-05:00
3.7799999713897705,2013-12-24 00:00:00-05:00
3.7760000228881836,2013-12-26 00:00:00-05:00
3.7820000648498535,2013-12-27 00:00:00-05:00
3.7799999713897705,2013-12-30 00:00:00-05:00
3.8259999752044678,2013-12-31 00:00:00-05:00
3.803999900817871,2014-01-02 00:00:00-05:00
3.8540000915527344,2014-01-03 00:00:00-05:00
3.8480000495910645,2014-01-06 00:00:00-05:00
3.9660000801086426,2014-01-07 00:00:00-05:00
3.9679999351501465,2014-01-08 00:00:00-05:00
3.8940000534057617,2014-01-09 00:00:00-05:00
3.9119999408721924,2014-01-10 00:00:00-05:00
3.927999973297119,2014-01-13 00:00:00-05:00
4.179999828338623,2014-01-14 00:00:00-05:00
4.294000148773193,2014-01-15 00:00:00-05:00
4.303999900817871,2014-01-16 00:00:00-05:00
4.296000003814697,2014-01-17 00:00:00-05:00
4.27400016784668,2014-01-21 00:00:00-05:00
4.269999980926514,2014-01-22 00:00:00-05:00
4.271999835968018,2014-01-23 00:00:00-05:00
4.335999965667725,2014-01-24 00:00:00-05:00
4.309999942779541,2014-01-27 00:00:00-05:00
4.400000095367432,2014-01-28 00:00:00-05:00
4.2820000648498535,2014-01-29 00:00:00-05:00
4.427999973297119,2014-01-30 00:00:00-05:00
4.239999771118164,2014-01-31 00:00:00-05:00
4.064000129699707,2014-02-03 00:00:00-05:00
4.156000137329102,2014-02-04 00:00:00-05:00
4.044000148773193,2014-02-05 00:00:00-05:00
4.196000099182129,2014-02-06 00:00:00-05:00
4.302000045776367,2014-02-07 00:00:00-05:00
4.297999858856201,2014-02-10 00:00:00-05:00
4.323999881744385,2014-02-11 00:00:00-05:00
4.291999816894531,2014-02-12 00:00:00-05:00
4.438000202178955,2014-02-13 00:00:00-05:00
4.4120001792907715,2014-02-14 00:00:00-05:00
4.559999942779541,2014-02-18 00:00:00-05:00
4.423999786376953,2014-02-19 00:00:00-05:00
4.533999919891357,2014-02-20 00:00:00-05:00
4.521999835968018,2014-02-21 00:00:00-05:00
4.526000022888184,2014-02-24 00:00:00-05:00
4.611999988555908,2014-02-25 00:00:00-05:00
4.676000118255615,2014-02-26 00:00:00-05:00
4.771999835968018,2014-02-27 00:00:00-05:00
4.630000114440918,2014-02-28 00:00:00-05:00
4.553999900817871,2014-03-03 00:00:00-05:00
4.699999809265137,2014-03-04 00:00:00-05:00
4.671999931335449,2014-03-05 00:00:00-05:00
4.690000057220459,2014-03-06 00:00:00-05:00
4.677999973297119,2014-03-07 00:00:00-05:00
4.625999927520752,2014-03-10 00:00:00-04:00
4.567999839782715,2014-03-11 00:00:00-04:00
4.624000072479248,2014-03-12 00:00:00-04:00
4.519999980926514,2014-03-13 00:00:00-04:00
4.570000171661377,2014-03-14 00:00:00-04:00
4.633999824523926,2014-03-17 00:00:00-04:00
4.75600004196167,2014-03-18 00:00:00-04:00
4.73799991607666,2014-03-19 00:00:00-04:00
4.703999996185303,2014-03-20 00:00:00-04:00
4.604000091552734,2014-03-21 00:00:00-04:00
4.460000038146973,2014-03-24 00:00:00-04:00
4.432000160217285,2014-03-25 00:00:00-04:00
4.331999778747559,2014-03-26 00:00:00-04:00
4.374000072479248,2014-03-27 00:00:00-04:00
4.361999988555908,2014-03-28 00:00:00-04:00
4.406000137329102,2014-03-31 00:00:00-04:00
4.539999961853027,2014-04-01 00:00:00-04:00
4.556000232696533,2014-04-02 00:00:00-04:00
4.498000144958496,2014-04-03 00:00:00-04:00
4.4019999504089355,2014-04-04 00:00:00-04:00
4.458000183105469,2014-04-07 00:00:00-04:00
4.564000129699707,2014-04-08 00:00:00-04:00
4.659999847412109,2014-04-09 00:00:00-04:00
4.334000110626221,2014-04-10 00:00:00-04:00
