RIVN,Date
15.170000076293945,2024-02-07 00:00:00-05:00
16.110000610351562,2024-02-08 00:00:00-05:00
16.68000030517578,2024-02-09 00:00:00-05:00
16.329999923706055,2024-02-12 00:00:00-05:00
15.380000114440918,2024-02-13 00:00:00-05:00
15.539999961853027,2024-02-14 00:00:00-05:00
16.350000381469727,2024-02-15 00:00:00-05:00
16.299999237060547,2024-02-16 00:00:00-05:00
15.890000343322754,2024-02-20 00:00:00-05:00
15.390000343322754,2024-02-21 00:00:00-05:00
11.449999809265137,2024-02-22 00:00:00-05:00
10.069999694824219,2024-02-23 00:00:00-05:00
10.699999809265137,2024-02-26 00:00:00-05:00
11.140000343322754,2024-02-27 00:00:00-05:00
11.300000190734863,2024-02-28 00:00:00-05:00
11.319999694824219,2024-02-29 00:00:00-05:00
11.350000381469727,2024-03-01 00:00:00-05:00
10.90999984741211,2024-03-04 00:00:00-05:00
10.930000305175781,2024-03-05 00:00:00-05:00
11.029999732971191,2024-03-06 00:00:00-05:00
12.510000228881836,2024-03-07 00:00:00-05:00
12.779999732971191,2024-03-08 00:00:00-05:00
12.6899995803833,2024-03-11 00:00:00-04:00
12.369999885559082,2024-03-12 00:00:00-04:00
11.710000038146973,2024-03-13 00:00:00-04:00
10.6899995803833,2024-03-14 00:00:00-04:00
11.039999961853027,2024-03-15 00:00:00-04:00
11.399999618530273,2024-03-18 00:00:00-04:00
11.260000228881836,2024-03-19 00:00:00-04:00
11.359999656677246,2024-03-20 00:00:00-04:00
11.170000076293945,2024-03-21 00:00:00-04:00
10.800000190734863,2024-03-22 00:00:00-04:00
10.649999618530273,2024-03-25 00:00:00-04:00
10.520000457763672,2024-03-26 00:00:00-04:00
10.989999771118164,2024-03-27 00:00:00-04:00
10.949999809265137,2024-03-28 00:00:00-04:00
11.09000015258789,2024-04-01 00:00:00-04:00
10.510000228881836,2024-04-02 00:00:00-04:00
10.539999961853027,2024-04-03 00:00:00-04:00
10.130000114440918,2024-04-04 00:00:00-04:00
10.100000381469727,2024-04-05 00:00:00-04:00
10.4399995803833,2024-04-08 00:00:00-04:00
10.630000114440918,2024-04-09 00:00:00-04:00
10.270000457763672,2024-04-10 00:00:00-04:00
9.569999694824219,2024-04-11 00:00:00-04:00
9.130000114440918,2024-04-12 00:00:00-04:00
8.399999618530273,2024-04-15 00:00:00-04:00
8.710000038146973,2024-04-16 00:00:00-04:00
8.739999771118164,2024-04-17 00:00:00-04:00
8.829999923706055,2024-04-18 00:00:00-04:00
8.630000114440918,2024-04-19 00:00:00-04:00
8.789999961853027,2024-04-22 00:00:00-04:00
9.039999961853027,2024-04-23 00:00:00-04:00
8.84000015258789,2024-04-24 00:00:00-04:00
8.520000457763672,2024-04-25 00:00:00-04:00
9.039999961853027,2024-04-26 00:00:00-04:00
9.380000114440918,2024-04-29 00:00:00-04:00
8.899999618530273,2024-04-30 00:00:00-04:00
9.053099632263184,2024-05-01 00:00:00-04:00
